Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AR, 01600	0.061261	0.010086	0.014942	0.017183	0.022039	0.020171	0.317109	0.000000	0.537209	0.000000	0.000000
AR, 01700	0.019880	0.003746	0.005090	0.002497	0.008355	0.000000	0.649124	0.000000	0.311307	0.000000	0.000000
AR, 01800	0.027039	0.023496	0.000000	0.000000	0.002984	0.000000	0.680335	0.000000	0.266146	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.017298	0.033564	0.000000	0.000000	0.662903	0.000000	0.286235	0.000000	0.000000
AR, 02000	0.017044	0.000000	0.044882	0.005113	0.040905	0.011362	0.504896	0.000000	0.375798	0.000000	0.000000
AZ, 00100	0.113086	0.000000	0.063157	0.013229	0.017070	0.050355	0.089513	0.004655	0.648935	0.000000	0.000000
AZ, 00101	0.063390	0.000000	0.054493	0.037812	0.058942	0.042260	0.089513	0.056227	0.597363	0.000000	0.000000
AZ, 00102	0.166380	0.007759	0.000000	0.025862	0.000000	0.056897	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00103	0.061091	0.000000	0.074406	0.014881	0.028979	0.077539	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.095017	0.080940	0.042230	0.038711	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00105	0.015769	0.011826	0.043364	0.009855	0.071616	0.104467	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00106	0.086822	0.000000	0.007731	0.000000	0.085632	0.076712	0.089513	0.064926	0.588664	0.000000	0.000000
AZ, 00107	0.082701	0.000000	0.052203	0.030498	0.044344	0.047151	0.089513	0.010589	0.643001	0.000000	0.000000
AZ, 00108	0.049577	0.000000	0.032676	0.010422	0.055210	0.109012	0.089513	0.136294	0.517296	0.000000	0.000000
AZ, 00109	0.044771	0.001287	0.031039	0.001573	0.017451	0.160775	0.089513	0.141449	0.512141	0.000000	0.000000
AZ, 00110	0.002743	0.003657	0.032912	0.000000	0.015176	0.202409	0.089513	0.035403	0.618187	0.000000	0.000000
AZ, 00111	0.000000	0.051379	0.000000	0.000000	0.000000	0.205518	0.089513	0.036909	0.616681	0.000000	0.000000
AZ, 00112	0.039027	0.004926	0.056646	0.032775	0.030691	0.092832	0.089513	0.069219	0.584371	0.000000	0.000000
AZ, 00113	0.121263	0.000000	0.017965	0.038624	0.000000	0.079045	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00114	0.026941	0.000000	0.076011	0.072162	0.000000	0.081784	0.089513	0.135226	0.518365	0.000000	0.000000
AZ, 00115	0.030746	0.000000	0.093604	0.042361	0.036895	0.053293	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00116	0.003524	0.003876	0.039821	0.058498	0.052507	0.098671	0.089513	0.075298	0.578292	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.057682	0.000000	0.199216	0.089513	0.038598	0.614992	0.000000	0.000000
AZ, 00118	0.022848	0.000000	0.039360	0.026880	0.045696	0.122113	0.089513	0.084334	0.569256	0.000000	0.000000
AZ, 00119	0.023021	0.035055	0.088423	0.025114	0.027730	0.057553	0.089513	0.084060	0.569530	0.000000	0.000000
AZ, 00120	0.090040	0.000000	0.008815	0.000000	0.076817	0.081225	0.089513	0.025025	0.628565	0.000000	0.000000
AZ, 00121	0.151692	0.058719	0.000000	0.000000	0.000000	0.046486	0.089513	0.004008	0.649583	0.000000	0.000000
AZ, 00122	0.109846	0.019489	0.037206	0.000000	0.090357	0.000000	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00123	0.023549	0.000000	0.064224	0.102759	0.044957	0.021408	0.089513	0.110499	0.543091	0.000000	0.000000
AZ, 00124	0.108563	0.000000	0.048370	0.000000	0.041920	0.058044	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.256897	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00126	0.057392	0.000000	0.092920	0.000000	0.058758	0.047827	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00127	0.040738	0.000000	0.009977	0.000000	0.020785	0.185398	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.256897	0.000000	0.000000	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00129	0.086996	0.000000	0.044985	0.011525	0.058741	0.054651	0.089513	0.012212	0.641378	0.000000	0.000000
AZ, 00130	0.090597	0.000000	0.069499	0.000000	0.000000	0.096802	0.089513	0.034228	0.619362	0.000000	0.000000
AZ, 00131	0.066401	0.000000	0.117563	0.000000	0.018505	0.054427	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.015038	0.000000	0.000000	0.241859	0.089513	0.017841	0.635749	0.000000	0.000000
AZ, 00133	0.089258	0.007501	0.004875	0.010501	0.036378	0.108384	0.089513	0.000000	0.653590	0.000000	0.000000
AZ, 00134	0.046110	0.210788	0.000000	0.000000	0.000000	0.000000	0.089513	0.022520	0.631071	0.000000	0.000000
AZ, 00201	0.067058	0.013412	0.114515	0.008253	0.014443	0.013412	0.253772	0.008361	0.506775	0.000000	0.000000
AZ, 00202	0.089373	0.000000	0.049793	0.000000	0.031281	0.060646	0.253772	0.005587	0.509549	0.000000	0.000000
AZ, 00203	0.072007	0.035585	0.003768	0.000000	0.067821	0.051912	0.253772	0.009758	0.505378	0.000000	0.000000
AZ, 00204	0.027452	0.000000	0.040928	0.030446	0.054903	0.077364	0.253772	0.066984	0.448152	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.231093	0.000000	0.000000	0.253772	0.006880	0.508256	0.000000	0.000000
AZ, 00206	0.033013	0.018983	0.000000	0.033839	0.000000	0.145258	0.253772	0.000000	0.515136	0.000000	0.000000
AZ, 00207	0.020355	0.018559	0.048494	0.043105	0.030533	0.070046	0.253772	0.050013	0.465123	0.000000	0.000000
AZ, 00208	0.000000	0.007703	0.000000	0.000000	0.000000	0.223390	0.253772	0.096967	0.418169	0.000000	0.000000
AZ, 00209	0.075703	0.067734	0.087656	0.000000	0.000000	0.000000	0.253772	0.224224	0.290912	0.000000	0.000000
AZ, 00300	0.000000	0.017134	0.000000	0.002363	0.014771	0.012998	0.553889	0.028450	0.370394	0.000000	0.000000
AZ, 00400	0.070169	0.012815	0.014706	0.001681	0.063026	0.022269	0.345197	0.073642	0.396494	0.000000	0.000000
AZ, 00500	0.006316	0.012105	0.017631	0.035525	0.010263	0.018684	0.429119	0.038104	0.432253	0.000000	0.000000
AZ, 00600	0.000000	0.006593	0.000000	0.021153	0.032691	0.007142	0.574713	0.027613	0.330095	0.000000	0.000000
AZ, 00700	0.032409	0.000000	0.000000	0.018030	0.043136	0.000000	0.577120	0.007752	0.321553	0.000000	0.000000
AZ, 00800	0.000000	0.001345	0.000000	0.025469	0.009237	0.001704	0.501925	0.019705	0.440615	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.049836	0.000000	0.000000	0.488061	0.013439	0.448664	0.000000	0.000000
AZ, 00805	0.008306	0.008306	0.008306	0.008306	0.008306	0.008306	0.488061	0.007549	0.454554	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005594	0.000000	0.044242	0.488061	0.026767	0.435336	0.000000	0.000000
AZ, 00900	0.004235	0.000000	0.002515	0.004103	0.017999	0.003573	0.876658	0.005241	0.085677	0.000000	0.000000
CA, 00101	0.025691	0.046410	0.072102	0.035636	0.000000	0.214647	0.027247	0.087838	0.490429	0.000000	0.000000
CA, 00102	0.021101	0.005365	0.053290	0.027539	0.006080	0.281112	0.027247	0.442204	0.136063	0.000000	0.000000
CA, 00103	0.163942	0.000000	0.000000	0.000000	0.000000	0.230544	0.027247	0.205730	0.372537	0.000000	0.000000
CA, 00104	0.047928	0.019663	0.088483	0.041784	0.092170	0.104459	0.027247	0.033523	0.544744	0.000000	0.000000
CA, 00105	0.170216	0.018402	0.010351	0.033353	0.044854	0.117311	0.027247	0.158138	0.420129	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.394487	0.000000	0.027247	0.061518	0.516749	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.024901	0.015727	0.313230	0.040628	0.027247	0.293141	0.285126	0.000000	0.000000
CA, 00108	0.006538	0.000000	0.015983	0.023248	0.007991	0.340726	0.027247	0.294828	0.283439	0.000000	0.000000
CA, 00109	0.008358	0.000000	0.039281	0.030924	0.022566	0.293358	0.027247	0.248685	0.329582	0.000000	0.000000
CA, 00110	0.007853	0.009700	0.037416	0.000000	0.020325	0.319192	0.027247	0.127033	0.451233	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.041865	0.029419	0.000000	0.000000	0.433050	0.000000	0.495665	0.000000	0.000000
CA, 00701	0.047413	0.009762	0.000000	0.039395	0.062404	0.040789	0.274283	0.020816	0.505137	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.017167	0.024970	0.031213	0.126413	0.274283	0.000000	0.525953	0.000000	0.000000
CA, 01100	0.000000	0.021870	0.003771	0.016968	0.059578	0.008296	0.402391	0.078612	0.408514	0.000000	0.000000
CA, 01301	0.115994	0.000000	0.000000	0.000000	0.050264	0.085063	0.040960	0.316828	0.390891	0.000000	0.000000
CA, 01302	0.000000	0.057775	0.095329	0.000000	0.000000	0.098217	0.040960	0.128676	0.579043	0.000000	0.000000
CA, 01303	0.000000	0.192874	0.000000	0.000000	0.058447	0.000000	0.040960	0.076856	0.630863	0.000000	0.000000
CA, 01304	0.000000	0.035033	0.047218	0.017262	0.024878	0.126930	0.040960	0.173197	0.534522	0.000000	0.000000
CA, 01305	0.050817	0.007260	0.033187	0.022470	0.013482	0.124105	0.040960	0.081406	0.626313	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.039423	0.000000	0.211898	0.040960	0.084779	0.622940	0.000000	0.000000
CA, 01307	0.043498	0.043498	0.085788	0.000000	0.000000	0.078538	0.040960	0.038463	0.669256	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.251321	0.040960	0.023089	0.684631	0.000000	0.000000
CA, 01309	0.042420	0.071234	0.066432	0.000000	0.052825	0.018409	0.040960	0.008404	0.699315	0.000000	0.000000
CA, 01500	0.021979	0.021556	0.010144	0.000000	0.000000	0.014793	0.598878	0.000000	0.332649	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.090093	0.000000	0.114069	0.018165	0.777673	0.000000	0.000000
CA, 01901	0.056964	0.000000	0.000000	0.093716	0.114848	0.009188	0.104166	0.027693	0.593425	0.000000	0.000000
CA, 01902	0.004444	0.000000	0.021111	0.109997	0.065554	0.073609	0.104166	0.007661	0.613457	0.000000	0.000000
CA, 01903	0.118849	0.000000	0.030199	0.062347	0.034096	0.029225	0.104166	0.000000	0.621118	0.000000	0.000000
CA, 01904	0.054478	0.040975	0.019323	0.089166	0.045165	0.025609	0.104166	0.061700	0.559417	0.000000	0.000000
CA, 01905	0.065693	0.010238	0.000000	0.060574	0.116882	0.021329	0.104166	0.025161	0.595957	0.000000	0.000000
CA, 01906	0.010617	0.000000	0.024552	0.075646	0.079628	0.084273	0.104166	0.012562	0.608556	0.000000	0.000000
CA, 01907	0.033255	0.036147	0.000000	0.060727	0.144587	0.000000	0.104166	0.000000	0.621118	0.000000	0.000000
CA, 02300	0.005724	0.007871	0.020035	0.073343	0.081930	0.000000	0.246407	0.111333	0.453356	0.000000	0.000000
CA, 02500	0.023023	0.000000	0.000000	0.047691	0.121693	0.044402	0.244141	0.040630	0.478421	0.000000	0.000000
CA, 02901	0.000000	0.028738	0.010973	0.055909	0.011495	0.075765	0.164072	0.000000	0.653048	0.000000	0.000000
CA, 02902	0.004233	0.040217	0.020320	0.044450	0.010160	0.063500	0.164072	0.026444	0.626604	0.000000	0.000000
CA, 02903	0.002505	0.083674	0.033069	0.024050	0.013528	0.026054	0.164072	0.021138	0.631910	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.069368	0.113512	0.000000	0.164072	0.000000	0.653048	0.000000	0.000000
CA, 02905	0.036223	0.047708	0.013252	0.004859	0.045499	0.035339	0.164072	0.012341	0.640707	0.000000	0.000000
CA, 03100	0.022177	0.000000	0.034688	0.052884	0.100082	0.039805	0.156613	0.005238	0.588512	0.000000	0.000000
CA, 03300	0.029863	0.005475	0.000000	0.037328	0.000000	0.011447	0.490060	0.011081	0.414746	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.237741	0.000000	0.000000	0.237741	0.045115	0.039950	0.439453	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.104831	0.084239	0.058031	0.228381	0.045115	0.044873	0.434530	0.000000	0.000000
CA, 03703	0.033485	0.000000	0.265645	0.000000	0.000000	0.176352	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.070190	0.000000	0.101889	0.303403	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.120012	0.006522	0.005218	0.343730	0.045115	0.133168	0.346236	0.000000	0.000000
CA, 03706	0.175784	0.000000	0.048989	0.000000	0.051871	0.198838	0.045115	0.067794	0.411609	0.000000	0.000000
CA, 03707	0.035730	0.000000	0.153913	0.104441	0.000000	0.181398	0.045115	0.029451	0.449952	0.000000	0.000000
CA, 03708	0.073964	0.000000	0.292333	0.000000	0.000000	0.109185	0.045115	0.103450	0.375953	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.475482	0.045115	0.039950	0.439453	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.367599	0.000000	0.000000	0.107882	0.045115	0.137409	0.341995	0.000000	0.000000
CA, 03711	0.096708	0.000000	0.088649	0.064472	0.045668	0.179985	0.045115	0.219502	0.259901	0.000000	0.000000
CA, 03712	0.075699	0.000000	0.111182	0.000000	0.000000	0.288601	0.045115	0.088006	0.391397	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.475482	0.045115	0.157244	0.322159	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.475482	0.045115	0.441431	0.037973	0.000000	0.000000
CA, 03715	0.000000	0.041510	0.090568	0.000000	0.000000	0.343403	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.475482	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03717	0.202872	0.000000	0.095096	0.000000	0.177513	0.000000	0.045115	0.050260	0.429143	0.000000	0.000000
CA, 03718	0.007914	0.021103	0.127938	0.006595	0.034293	0.277639	0.045115	0.198299	0.281105	0.000000	0.000000
CA, 03719	0.005153	0.014522	0.025297	0.068863	0.031386	0.330261	0.045115	0.265919	0.213484	0.000000	0.000000
CA, 03720	0.199702	0.000000	0.035321	0.000000	0.000000	0.240458	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03721	0.029787	0.000000	0.083844	0.000000	0.027029	0.334823	0.045115	0.041328	0.438075	0.000000	0.000000
CA, 03722	0.095096	0.000000	0.161227	0.007105	0.026780	0.185274	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03723	0.063959	0.000000	0.212915	0.000000	0.011782	0.186826	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03724	0.012396	0.000000	0.081461	0.032761	0.031876	0.316988	0.045115	0.068825	0.410578	0.000000	0.000000
CA, 03725	0.016555	0.005428	0.018183	0.001900	0.000000	0.433416	0.045115	0.146594	0.332809	0.000000	0.000000
CA, 03726	0.339630	0.054988	0.000000	0.000000	0.000000	0.080864	0.045115	0.015313	0.464090	0.000000	0.000000
CA, 03727	0.186399	0.000000	0.117726	0.000000	0.040550	0.130807	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03728	0.000000	0.009611	0.179064	0.020739	0.083462	0.182605	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03729	0.113333	0.000000	0.095818	0.006182	0.043272	0.216877	0.045115	0.025682	0.453721	0.000000	0.000000
CA, 03730	0.079773	0.010268	0.095570	0.000000	0.046600	0.243270	0.045115	0.093042	0.386361	0.000000	0.000000
CA, 03731	0.031552	0.000000	0.141617	0.000000	0.090987	0.211325	0.045115	0.141538	0.337865	0.000000	0.000000
CA, 03732	0.043115	0.010627	0.063155	0.025201	0.018218	0.315166	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03733	0.019866	0.012956	0.105807	0.000000	0.038436	0.298418	0.045115	0.382227	0.097176	0.000000	0.000000
CA, 03734	0.024951	0.012711	0.109220	0.004708	0.015065	0.308828	0.045115	0.304383	0.175020	0.000000	0.000000
CA, 03735	0.019757	0.059271	0.202837	0.000000	0.000000	0.193617	0.045115	0.054985	0.424418	0.000000	0.000000
CA, 03736	0.092935	0.000000	0.129677	0.025935	0.071322	0.155612	0.045115	0.098569	0.380834	0.000000	0.000000
CA, 03737	0.079247	0.104606	0.139475	0.047548	0.000000	0.104606	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03738	0.070596	0.041527	0.095512	0.000000	0.000000	0.267848	0.045115	0.225926	0.253477	0.000000	0.000000
CA, 03739	0.000000	0.165866	0.309616	0.000000	0.000000	0.000000	0.045115	0.305554	0.173849	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.475482	0.045115	0.121588	0.357815	0.000000	0.000000
CA, 03741	0.000000	0.126795	0.012680	0.000000	0.253590	0.082417	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03742	0.138905	0.192330	0.088151	0.000000	0.056096	0.000000	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03743	0.000000	0.208023	0.000000	0.267458	0.000000	0.000000	0.045115	0.230113	0.249290	0.000000	0.000000
CA, 03744	0.013630	0.007419	0.021393	0.004141	0.000000	0.428900	0.045115	0.286540	0.192863	0.000000	0.000000
CA, 03745	0.062874	0.087761	0.103479	0.056324	0.066803	0.098240	0.045115	0.320319	0.159084	0.000000	0.000000
CA, 03746	0.031133	0.000000	0.113210	0.049529	0.021227	0.260383	0.045115	0.276020	0.203383	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.475482	0.000000	0.000000	0.045115	0.100446	0.378957	0.000000	0.000000
CA, 03748	0.020529	0.000000	0.028823	0.015137	0.010161	0.400831	0.045115	0.078671	0.400732	0.000000	0.000000
CA, 03749	0.075855	0.000000	0.037002	0.129509	0.000000	0.233116	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03750	0.077375	0.000000	0.124798	0.000000	0.051167	0.222141	0.045115	0.195777	0.283626	0.000000	0.000000
CA, 03751	0.000000	0.058683	0.021066	0.246769	0.000000	0.148964	0.045115	0.274219	0.205185	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.058676	0.107236	0.099143	0.210426	0.045115	0.350783	0.128620	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.078190	0.000000	0.084530	0.312761	0.045115	0.059252	0.420151	0.000000	0.000000
CA, 03754	0.078651	0.107251	0.000000	0.000000	0.175177	0.114402	0.045115	0.234975	0.244428	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.229543	0.000000	0.245939	0.045115	0.081408	0.397995	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.475482	0.000000	0.000000	0.000000	0.045115	0.283918	0.195485	0.000000	0.000000
CA, 03757	0.046213	0.000000	0.023620	0.140693	0.042105	0.222850	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03758	0.072098	0.009126	0.191653	0.022816	0.017340	0.162449	0.045115	0.153117	0.326286	0.000000	0.000000
CA, 03759	0.219205	0.000000	0.020953	0.000000	0.151509	0.083814	0.045115	0.325828	0.153575	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.261515	0.213967	0.000000	0.000000	0.045115	0.059136	0.420267	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.475482	0.000000	0.000000	0.000000	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03762	0.053312	0.000000	0.167139	0.000000	0.061957	0.193074	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03763	0.116628	0.000000	0.206341	0.000000	0.000000	0.152513	0.045115	0.000000	0.479403	0.000000	0.000000
CA, 03764	0.191726	0.000000	0.000000	0.000000	0.000000	0.283755	0.045115	0.251116	0.228287	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.475482	0.000000	0.000000	0.045115	0.075037	0.404366	0.000000	0.000000
CA, 03766	0.047645	0.021878	0.035491	0.025767	0.030629	0.314071	0.045115	0.244341	0.235062	0.000000	0.000000
CA, 03767	0.085240	0.018646	0.139848	0.073253	0.030633	0.127861	0.045115	0.070732	0.408671	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.229727	0.000000	0.000000	0.245755	0.045115	0.111489	0.367914	0.000000	0.000000
CA, 03769	0.079247	0.079247	0.079247	0.079247	0.079247	0.079247	0.045115	0.111763	0.367640	0.000000	0.000000
CA, 03900	0.022688	0.022688	0.022688	0.022688	0.022688	0.022688	0.201120	0.000000	0.662750	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.074231	0.000000	0.252384	0.036704	0.000000	0.636681	0.000000	0.000000
