Dependency=Geometry Building Type RECS	Dependency=Vintage	Dependency=Heating Fuel	Option=Both Shared	Option=Neither Shared	Option=Only Cooling Shared	Option=Only Heating Shared	Count	Weight
Mobile Home	1960s	Propane	0.000000	1.000000	0.000000	0.000000	6.000000	41372.010130
Mobile Home	1970s	Electricity	0.000000	1.000000	0.000000	0.000000	66.000000	845946.342600
Mobile Home	1970s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	3.000000	20826.888850
Mobile Home	1970s	Natural Gas	0.000000	1.000000	0.000000	0.000000	37.000000	435522.182900
Mobile Home	1970s	None	0.000000	1.000000	0.000000	0.000000	9.000000	89310.774650
Mobile Home	1970s	Other Fuel	0.000000	1.000000	0.000000	0.000000	19.000000	168597.524400
Mobile Home	1970s	Propane	0.000000	1.000000	0.000000	0.000000	18.000000	209552.528300
Mobile Home	1980s	Electricity	0.000000	1.000000	0.000000	0.000000	77.000000	989920.001800
Mobile Home	1980s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	4.000000	17265.644900
Mobile Home	1980s	Natural Gas	0.000000	1.000000	0.000000	0.000000	24.000000	322014.728500
Mobile Home	1980s	None	0.000000	1.000000	0.000000	0.000000	3.000000	41788.122920
Mobile Home	1980s	Other Fuel	0.000000	1.000000	0.000000	0.000000	10.000000	157315.940100
Mobile Home	1980s	Propane	0.000000	1.000000	0.000000	0.000000	12.000000	238096.503800
Mobile Home	1990s	Electricity	0.000000	1.000000	0.000000	0.000000	84.000000	1218070.577000
Mobile Home	1990s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	6166.411961
Mobile Home	1990s	Natural Gas	0.000000	1.000000	0.000000	0.000000	28.000000	324328.582200
Mobile Home	1990s	None	0.000000	1.000000	0.000000	0.000000	2.000000	21545.996750
Mobile Home	1990s	Other Fuel	0.000000	1.000000	0.000000	0.000000	13.000000	156771.228100
Mobile Home	1990s	Propane	0.000000	1.000000	0.000000	0.000000	14.000000	237226.056400
Mobile Home	2000s	Electricity	0.000000	1.000000	0.000000	0.000000	45.000000	643983.250000
Mobile Home	2000s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2000s	Natural Gas	0.000000	1.000000	0.000000	0.000000	8.000000	110048.948600
Mobile Home	2000s	None	0.000000	1.000000	0.000000	0.000000	6.000000	61653.674970
Mobile Home	2000s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	5676.182736
Mobile Home	2000s	Propane	0.000000	1.000000	0.000000	0.000000	7.000000	95076.301870
Mobile Home	2010s	Electricity	0.000000	1.000000	0.000000	0.000000	45.000000	643983.250000
Mobile Home	2010s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2010s	Natural Gas	0.000000	1.000000	0.000000	0.000000	8.000000	110048.948600
Mobile Home	2010s	None	0.000000	1.000000	0.000000	0.000000	6.000000	61653.674970
Mobile Home	2010s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	5676.182736
Mobile Home	2010s	Propane	0.000000	1.000000	0.000000	0.000000	7.000000	95076.301870
Multi-Family with 2 - 4 Units	<1940	Electricity	0.014921	0.861598	0.027320	0.096161	47.000000	582045.034600
Multi-Family with 2 - 4 Units	<1940	Fuel Oil	0.012715	0.417576	0.000000	0.569709	44.000000	372754.134200
Multi-Family with 2 - 4 Units	<1940	Natural Gas	0.067394	0.582773	0.000000	0.349834	188.000000	1872761.280000
Multi-Family with 2 - 4 Units	<1940	None	0.000000	1.000000	0.000000	0.000000	4.000000	29454.882750
Multi-Family with 2 - 4 Units	<1940	Other Fuel	0.000000	0.000000	0.000000	1.000000	1.000000	10039.308550
Multi-Family with 2 - 4 Units	<1940	Propane	0.000000	0.812042	0.000000	0.187958	4.000000	26452.308450
Multi-Family with 2 - 4 Units	1940s	Electricity	0.014921	0.861598	0.027320	0.096161	47.000000	582045.034600
Multi-Family with 2 - 4 Units	1940s	Fuel Oil	0.012715	0.417576	0.000000	0.569709	44.000000	372754.134200
Multi-Family with 2 - 4 Units	1940s	Natural Gas	0.067394	0.582773	0.000000	0.349834	188.000000	1872761.280000
Multi-Family with 2 - 4 Units	1940s	None	0.000000	1.000000	0.000000	0.000000	4.000000	29454.882750
Multi-Family with 2 - 4 Units	1940s	Other Fuel	0.000000	0.000000	0.000000	1.000000	1.000000	10039.308550
Multi-Family with 2 - 4 Units	1940s	Propane	0.000000	0.812042	0.000000	0.187958	4.000000	26452.308450
Multi-Family with 2 - 4 Units	1950s	Electricity	0.000000	0.946400	0.027272	0.026328	24.000000	232651.405100
Multi-Family with 2 - 4 Units	1950s	Fuel Oil	0.000000	0.131988	0.000000	0.868012	11.000000	103963.645200
Multi-Family with 2 - 4 Units	1950s	Natural Gas	0.026848	0.672362	0.000000	0.300790	71.000000	790018.482200
Multi-Family with 2 - 4 Units	1950s	None	0.000000	1.000000	0.000000	0.000000	9.000000	61800.872230
Multi-Family with 2 - 4 Units	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1950s	Propane	0.000000	1.000000	0.000000	0.000000	1.000000	14466.916540
Multi-Family with 2 - 4 Units	1960s	Electricity	0.000000	0.869748	0.016999	0.113253	44.000000	421294.908500
Multi-Family with 2 - 4 Units	1960s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	5.000000	60754.857990
Multi-Family with 2 - 4 Units	1960s	Natural Gas	0.000000	0.650813	0.000000	0.349187	54.000000	629081.963600
Multi-Family with 2 - 4 Units	1960s	None	0.000000	1.000000	0.000000	0.000000	6.000000	43145.036970
Multi-Family with 2 - 4 Units	1960s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1960s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1970s	Electricity	0.031868	0.881434	0.007913	0.078785	91.000000	814183.735900
Multi-Family with 2 - 4 Units	1970s	Fuel Oil	0.111856	0.000000	0.000000	0.888144	8.000000	74349.483190
Multi-Family with 2 - 4 Units	1970s	Natural Gas	0.000000	0.797217	0.000000	0.202783	60.000000	552687.133700
Multi-Family with 2 - 4 Units	1970s	None	0.000000	1.000000	0.000000	0.000000	10.000000	75417.458200
Multi-Family with 2 - 4 Units	1970s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1970s	Propane	0.000000	0.666667	0.333333	0.000000	3.000000	21753.460730
Multi-Family with 2 - 4 Units	1980s	Electricity	0.000000	0.928120	0.000000	0.071880	64.000000	573315.286500
Multi-Family with 2 - 4 Units	1980s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	1.000000	9005.897813
Multi-Family with 2 - 4 Units	1980s	Natural Gas	0.057546	0.840647	0.000000	0.101806	43.000000	449536.934300
Multi-Family with 2 - 4 Units	1980s	None	0.000000	1.000000	0.000000	0.000000	8.000000	54017.414250
Multi-Family with 2 - 4 Units	1980s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1980s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1990s	Electricity	0.000000	1.000000	0.000000	0.000000	46.000000	397623.950600
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	1.000000	11578.196450
Multi-Family with 2 - 4 Units	1990s	Natural Gas	0.000000	0.858907	0.078437	0.062656	24.000000	261588.055000
Multi-Family with 2 - 4 Units	1990s	None	0.000000	1.000000	0.000000	0.000000	7.000000	45157.416330
Multi-Family with 2 - 4 Units	1990s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1990s	Propane	0.000000	0.000000	0.000000	1.000000	1.000000	53483.175880
Multi-Family with 2 - 4 Units	2000s	Electricity	0.000000	1.000000	0.000000	0.000000	29.000000	243555.648400
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	6454.552118
Multi-Family with 2 - 4 Units	2000s	Natural Gas	0.000000	0.807381	0.000000	0.192619	8.000000	63536.237120
Multi-Family with 2 - 4 Units	2000s	None	0.000000	1.000000	0.000000	0.000000	6.000000	39616.707410
Multi-Family with 2 - 4 Units	2000s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2000s	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	15471.102220
Multi-Family with 2 - 4 Units	2010s	Electricity	0.000000	1.000000	0.000000	0.000000	29.000000	243555.648400
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	6454.552118
Multi-Family with 2 - 4 Units	2010s	Natural Gas	0.000000	0.807381	0.000000	0.192619	8.000000	63536.237120
Multi-Family with 2 - 4 Units	2010s	None	0.000000	1.000000	0.000000	0.000000	6.000000	39616.707410
Multi-Family with 2 - 4 Units	2010s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2010s	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	15471.102220
Multi-Family with 5+ Units	<1940	Electricity	0.059888	0.728026	0.006527	0.205559	56.000000	502007.752900
Multi-Family with 5+ Units	<1940	Fuel Oil	0.000000	0.043691	0.000000	0.956309	59.000000	565979.147300
Multi-Family with 5+ Units	<1940	Natural Gas	0.045845	0.245218	0.000000	0.708937	125.000000	1318270.340000
Multi-Family with 5+ Units	<1940	None	0.000000	0.974874	0.025126	0.000000	21.000000	169932.973700
Multi-Family with 5+ Units	<1940	Other Fuel	0.000000	0.061829	0.000000	0.938171	13.000000	144158.214300
Multi-Family with 5+ Units	<1940	Propane	0.000000	0.000000	0.000000	1.000000	2.000000	23473.277720
Multi-Family with 5+ Units	1940s	Electricity	0.059888	0.728026	0.006527	0.205559	56.000000	502007.752900
Multi-Family with 5+ Units	1940s	Fuel Oil	0.000000	0.043691	0.000000	0.956309	59.000000	565979.147300
Multi-Family with 5+ Units	1940s	Natural Gas	0.045845	0.245218	0.000000	0.708937	125.000000	1318270.340000
Multi-Family with 5+ Units	1940s	None	0.000000	0.974874	0.025126	0.000000	21.000000	169932.973700
Multi-Family with 5+ Units	1940s	Other Fuel	0.000000	0.061829	0.000000	0.938171	13.000000	144158.214300
Multi-Family with 5+ Units	1940s	Propane	0.000000	0.000000	0.000000	1.000000	2.000000	23473.277720
Multi-Family with 5+ Units	1950s	Electricity	0.039431	0.800041	0.000000	0.160528	48.000000	441126.736300
Multi-Family with 5+ Units	1950s	Fuel Oil	0.054320	0.076606	0.000000	0.869073	20.000000	182435.178400
Multi-Family with 5+ Units	1950s	Natural Gas	0.088293	0.396268	0.000000	0.515439	47.000000	510796.066900
Multi-Family with 5+ Units	1950s	None	0.000000	1.000000	0.000000	0.000000	17.000000	138388.208200
Multi-Family with 5+ Units	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	6818.518652
Multi-Family with 5+ Units	1950s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1960s	Electricity	0.073966	0.811887	0.029024	0.085123	91.000000	956384.881300
Multi-Family with 5+ Units	1960s	Fuel Oil	0.000000	0.078001	0.000000	0.921999	21.000000	178527.747200
Multi-Family with 5+ Units	1960s	Natural Gas	0.138599	0.366543	0.039220	0.455638	111.000000	1170528.395000
Multi-Family with 5+ Units	1960s	None	0.000000	1.000000	0.000000	0.000000	26.000000	212488.586900
Multi-Family with 5+ Units	1960s	Other Fuel	0.000000	0.358922	0.000000	0.641078	3.000000	36939.525010
Multi-Family with 5+ Units	1960s	Propane	0.000000	0.000000	0.000000	1.000000	1.000000	10550.538180
Multi-Family with 5+ Units	1970s	Electricity	0.061957	0.848897	0.031615	0.057531	201.000000	1885519.116000
Multi-Family with 5+ Units	1970s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	10.000000	68339.646310
Multi-Family with 5+ Units	1970s	Natural Gas	0.085114	0.596236	0.016224	0.302425	160.000000	1715172.016000
Multi-Family with 5+ Units	1970s	None	0.000000	0.871848	0.128152	0.000000	45.000000	388273.824600
Multi-Family with 5+ Units	1970s	Other Fuel	0.539848	0.170209	0.000000	0.289943	3.000000	37271.408500
Multi-Family with 5+ Units	1970s	Propane	0.000000	0.000000	0.000000	1.000000	2.000000	18035.576970
Multi-Family with 5+ Units	1980s	Electricity	0.031857	0.878443	0.023449	0.066251	219.000000	2173936.922000
Multi-Family with 5+ Units	1980s	Fuel Oil	0.000000	0.117532	0.000000	0.882468	7.000000	64121.921390
Multi-Family with 5+ Units	1980s	Natural Gas	0.109641	0.557019	0.018944	0.314396	113.000000	989707.090900
Multi-Family with 5+ Units	1980s	None	0.000000	0.954386	0.045614	0.000000	24.000000	200150.669200
Multi-Family with 5+ Units	1980s	Other Fuel	0.000000	0.328677	0.000000	0.671323	5.000000	60661.471380
Multi-Family with 5+ Units	1980s	Propane	0.000000	1.000000	0.000000	0.000000	1.000000	5830.556835
Multi-Family with 5+ Units	1990s	Electricity	0.033008	0.923116	0.004593	0.039282	139.000000	1434875.506000
Multi-Family with 5+ Units	1990s	Fuel Oil	0.113252	0.000000	0.000000	0.886748	6.000000	48843.162260
Multi-Family with 5+ Units	1990s	Natural Gas	0.056661	0.809391	0.000000	0.133948	71.000000	840879.848400
Multi-Family with 5+ Units	1990s	None	0.000000	0.825337	0.174663	0.000000	15.000000	138399.495800
Multi-Family with 5+ Units	1990s	Other Fuel	0.000000	0.000000	0.000000	1.000000	1.000000	6374.842753
Multi-Family with 5+ Units	1990s	Propane	0.518432	0.000000	0.000000	0.481568	2.000000	30400.005110
Multi-Family with 5+ Units	2000s	Electricity	0.022985	0.859721	0.036681	0.080612	152.000000	1510549.494000
Multi-Family with 5+ Units	2000s	Fuel Oil	0.143543	0.000000	0.000000	0.856457	6.000000	51635.218780
Multi-Family with 5+ Units	2000s	Natural Gas	0.034191	0.867858	0.000000	0.097951	61.000000	704316.504800
Multi-Family with 5+ Units	2000s	None	0.000000	1.000000	0.000000	0.000000	15.000000	138293.800800
Multi-Family with 5+ Units	2000s	Other Fuel	0.000000	0.000000	0.000000	1.000000	2.000000	13329.170650
Multi-Family with 5+ Units	2000s	Propane	1.000000	0.000000	0.000000	0.000000	1.000000	15974.942850
Multi-Family with 5+ Units	2010s	Electricity	0.022985	0.859721	0.036681	0.080612	152.000000	1510549.494000
Multi-Family with 5+ Units	2010s	Fuel Oil	0.143543	0.000000	0.000000	0.856457	6.000000	51635.218780
Multi-Family with 5+ Units	2010s	Natural Gas	0.034191	0.867858	0.000000	0.097951	61.000000	704316.504800
Multi-Family with 5+ Units	2010s	None	0.000000	1.000000	0.000000	0.000000	15.000000	138293.800800
Multi-Family with 5+ Units	2010s	Other Fuel	0.000000	0.000000	0.000000	1.000000	2.000000	13329.170650
Multi-Family with 5+ Units	2010s	Propane	1.000000	0.000000	0.000000	0.000000	1.000000	15974.942850
Single-Family Attached	<1940	Electricity	0.000000	0.861968	0.000000	0.138032	24.000000	229975.508500
Single-Family Attached	<1940	Fuel Oil	0.000000	0.946551	0.000000	0.053449	28.000000	273505.683800
Single-Family Attached	<1940	Natural Gas	0.000000	0.900824	0.008998	0.090178	91.000000	791037.863900
Single-Family Attached	<1940	None	0.000000	1.000000	0.000000	0.000000	2.000000	12663.045790
Single-Family Attached	<1940	Other Fuel	0.000000	1.000000	0.000000	0.000000	4.000000	44451.614390
Single-Family Attached	<1940	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	14519.528410
Single-Family Attached	1940s	Electricity	0.000000	0.861968	0.000000	0.138032	24.000000	229975.508500
Single-Family Attached	1940s	Fuel Oil	0.000000	0.946551	0.000000	0.053449	28.000000	273505.683800
Single-Family Attached	1940s	Natural Gas	0.000000	0.900824	0.008998	0.090178	91.000000	791037.863900
Single-Family Attached	1940s	None	0.000000	1.000000	0.000000	0.000000	2.000000	12663.045790
Single-Family Attached	1940s	Other Fuel	0.000000	1.000000	0.000000	0.000000	4.000000	44451.614390
Single-Family Attached	1940s	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	14519.528410
Single-Family Attached	1950s	Electricity	0.000000	1.000000	0.000000	0.000000	10.000000	71621.081290
Single-Family Attached	1950s	Fuel Oil	0.000000	0.691343	0.000000	0.308657	4.000000	41551.149510
Single-Family Attached	1950s	Natural Gas	0.000000	0.875131	0.000000	0.124869	52.000000	432912.190600
Single-Family Attached	1950s	None	0.000000	1.000000	0.000000	0.000000	5.000000	29509.981730
Single-Family Attached	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1950s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1960s	Electricity	0.000000	1.000000	0.000000	0.000000	19.000000	132337.338300
Single-Family Attached	1960s	Fuel Oil	0.000000	0.560286	0.000000	0.439714	8.000000	50868.644850
Single-Family Attached	1960s	Natural Gas	0.000000	0.935081	0.000000	0.064919	41.000000	298340.123500
Single-Family Attached	1960s	None	0.000000	1.000000	0.000000	0.000000	3.000000	14936.384490
Single-Family Attached	1960s	Other Fuel	0.000000	1.000000	0.000000	0.000000	2.000000	6920.255437
Single-Family Attached	1960s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Electricity	0.000000	1.000000	0.000000	0.000000	45.000000	332932.305100
Single-Family Attached	1970s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	19348.078860
Single-Family Attached	1970s	Natural Gas	0.000000	0.980707	0.000000	0.019293	77.000000	628823.630800
Single-Family Attached	1970s	None	0.000000	0.922777	0.077223	0.000000	10.000000	68206.443130
Single-Family Attached	1970s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Propane	0.000000	1.000000	0.000000	0.000000	4.000000	29961.773330
Single-Family Attached	1980s	Electricity	0.000000	0.993559	0.006441	0.000000	86.000000	684180.417400
Single-Family Attached	1980s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	9567.872936
Single-Family Attached	1980s	Natural Gas	0.008923	0.986420	0.000000	0.004656	98.000000	647696.293300
Single-Family Attached	1980s	None	0.000000	1.000000	0.000000	0.000000	6.000000	44170.386370
Single-Family Attached	1980s	Other Fuel	0.000000	1.000000	0.000000	0.000000	2.000000	8572.715247
Single-Family Attached	1980s	Propane	0.000000	0.386910	0.000000	0.613090	2.000000	10658.681180
Single-Family Attached	1990s	Electricity	0.000000	1.000000	0.000000	0.000000	40.000000	267405.873500
Single-Family Attached	1990s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Natural Gas	0.016665	0.983335	0.000000	0.000000	66.000000	459708.376100
Single-Family Attached	1990s	None	0.000000	1.000000	0.000000	0.000000	2.000000	10492.173490
Single-Family Attached	1990s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Propane	0.262375	0.737625	0.000000	0.000000	3.000000	22131.309360
Single-Family Attached	2000s	Electricity	0.002620	0.997380	0.000000	0.000000	52.000000	343196.943700
Single-Family Attached	2000s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	2947.922889
Single-Family Attached	2000s	Natural Gas	0.009024	0.990976	0.000000	0.000000	93.000000	636840.388900
Single-Family Attached	2000s	None	0.000000	1.000000	0.000000	0.000000	3.000000	16594.071810
Single-Family Attached	2000s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	8518.843339
Single-Family Attached	2000s	Propane	0.000000	0.419368	0.000000	0.580632	2.000000	19744.459460
Single-Family Attached	2010s	Electricity	0.002620	0.997380	0.000000	0.000000	52.000000	343196.943700
Single-Family Attached	2010s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	2947.922889
Single-Family Attached	2010s	Natural Gas	0.009024	0.990976	0.000000	0.000000	93.000000	636840.388900
Single-Family Attached	2010s	None	0.000000	1.000000	0.000000	0.000000	3.000000	16594.071810
Single-Family Attached	2010s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	8518.843339
Single-Family Attached	2010s	Propane	0.000000	0.419368	0.000000	0.580632	2.000000	19744.459460
Single-Family Detached	<1940	Electricity	0.000000	1.000000	0.000000	0.000000	179.000000	1585427.493000
Single-Family Detached	<1940	Fuel Oil	0.000000	1.000000	0.000000	0.000000	195.000000	1607788.194000
Single-Family Detached	<1940	Natural Gas	0.000000	1.000000	0.000000	0.000000	794.000000	7674107.111000
Single-Family Detached	<1940	None	0.000000	1.000000	0.000000	0.000000	29.000000	234199.004800
Single-Family Detached	<1940	Other Fuel	0.000000	1.000000	0.000000	0.000000	74.000000	751935.211500
Single-Family Detached	<1940	Propane	0.000000	1.000000	0.000000	0.000000	74.000000	777692.227000
Single-Family Detached	1940s	Electricity	0.000000	1.000000	0.000000	0.000000	179.000000	1585427.493000
Single-Family Detached	1940s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	195.000000	1607788.194000
Single-Family Detached	1940s	Natural Gas	0.000000	1.000000	0.000000	0.000000	794.000000	7674107.111000
Single-Family Detached	1940s	None	0.000000	1.000000	0.000000	0.000000	29.000000	234199.004800
Single-Family Detached	1940s	Other Fuel	0.000000	1.000000	0.000000	0.000000	74.000000	751935.211500
Single-Family Detached	1940s	Propane	0.000000	1.000000	0.000000	0.000000	74.000000	777692.227000
Single-Family Detached	1950s	Electricity	0.000000	1.000000	0.000000	0.000000	207.000000	1807535.956000
Single-Family Detached	1950s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	130.000000	1125970.724000
Single-Family Detached	1950s	Natural Gas	0.000000	1.000000	0.000000	0.000000	692.000000	6530017.106000
Single-Family Detached	1950s	None	0.000000	1.000000	0.000000	0.000000	34.000000	245079.112300
Single-Family Detached	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	31.000000	342901.530500
Single-Family Detached	1950s	Propane	0.000000	1.000000	0.000000	0.000000	26.000000	289433.873000
Single-Family Detached	1960s	Electricity	0.000000	1.000000	0.000000	0.000000	233.000000	2138746.319000
Single-Family Detached	1960s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	66.000000	582266.985000
Single-Family Detached	1960s	Natural Gas	0.000000	1.000000	0.000000	0.000000	553.000000	5104250.943000
Single-Family Detached	1960s	None	0.000000	1.000000	0.000000	0.000000	39.000000	301847.354400
Single-Family Detached	1960s	Other Fuel	0.000000	1.000000	0.000000	0.000000	30.000000	283518.859400
Single-Family Detached	1960s	Propane	0.000000	1.000000	0.000000	0.000000	26.000000	280877.847200
Single-Family Detached	1970s	Electricity	0.000000	1.000000	0.000000	0.000000	368.000000	3152778.676000
Single-Family Detached	1970s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	65.000000	562191.866400
Single-Family Detached	1970s	Natural Gas	0.000000	1.000000	0.000000	0.000000	558.000000	4762722.618000
Single-Family Detached	1970s	None	0.000000	1.000000	0.000000	0.000000	27.000000	193474.545300
Single-Family Detached	1970s	Other Fuel	0.000000	1.000000	0.000000	0.000000	63.000000	523211.240200
Single-Family Detached	1970s	Propane	0.000000	1.000000	0.000000	0.000000	55.000000	595919.020300
Single-Family Detached	1980s	Electricity	0.000000	1.000000	0.000000	0.000000	358.000000	3398622.546000
Single-Family Detached	1980s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	39.000000	316475.407100
Single-Family Detached	1980s	Natural Gas	0.000000	1.000000	0.000000	0.000000	461.000000	4187871.027000
Single-Family Detached	1980s	None	0.000000	1.000000	0.000000	0.000000	25.000000	180789.348500
Single-Family Detached	1980s	Other Fuel	0.000000	1.000000	0.000000	0.000000	52.000000	452584.674400
Single-Family Detached	1980s	Propane	0.000000	1.000000	0.000000	0.000000	62.000000	682867.510100
Single-Family Detached	1990s	Electricity	0.000000	1.000000	0.000000	0.000000	406.000000	3809057.283000
Single-Family Detached	1990s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	35.000000	261198.252100
Single-Family Detached	1990s	Natural Gas	0.000000	1.000000	0.000000	0.000000	541.000000	5082152.639000
Single-Family Detached	1990s	None	0.000000	1.000000	0.000000	0.000000	16.000000	137252.832900
Single-Family Detached	1990s	Other Fuel	0.000000	1.000000	0.000000	0.000000	22.000000	203547.476700
Single-Family Detached	1990s	Propane	0.000000	1.000000	0.000000	0.000000	82.000000	863876.230500
Single-Family Detached	2000s	Electricity	0.000000	1.000000	0.000000	0.000000	467.000000	4108537.787000
Single-Family Detached	2000s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	35.000000	221335.206400
Single-Family Detached	2000s	Natural Gas	0.000000	1.000000	0.000000	0.000000	539.000000	5138095.172000
Single-Family Detached	2000s	None	0.000000	1.000000	0.000000	0.000000	11.000000	83305.875710
Single-Family Detached	2000s	Other Fuel	0.000000	1.000000	0.000000	0.000000	32.000000	311768.637600
Single-Family Detached	2000s	Propane	0.000000	1.000000	0.000000	0.000000	72.000000	942471.470800
Single-Family Detached	2010s	Electricity	0.000000	1.000000	0.000000	0.000000	467.000000	4108537.787000
Single-Family Detached	2010s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	35.000000	221335.206400
Single-Family Detached	2010s	Natural Gas	0.000000	1.000000	0.000000	0.000000	539.000000	5138095.172000
