Dependency=Custom State	Dependency=Geometry Building Type RECS	Dependency=HVAC Secondary Heating Fuel	Dependency=Vintage	Option=Ducted Heating	Option=Non-Ducted Heating	Option=None	source_count	source_weight	fallback_count	fallback_weight
AK	Multi-Family with 2 - 4 Units	None	1970s	0	0	1	659	197.7	659	197.7
AK	Multi-Family with 2 - 4 Units	None	1980s	0	0	1	543	162.9	543	162.9
AK	Multi-Family with 2 - 4 Units	None	1990s	0	0	1	133	39.9	133	39.9
AK	Multi-Family with 2 - 4 Units	None	2000s	0	0	1	132	39.6	132	39.6
AK	Multi-Family with 2 - 4 Units	None	2010s	0	0	1	651	195.3	651	195.3
AK	Multi-Family with 2 - 4 Units	None	<1940	0	0	1	133	39.9	133	39.9
AK	Multi-Family with 2 - 4 Units	Other Fuel	1940s	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	1950s	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	1960s	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	1970s	0	1	0	1	0.3	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	1980s	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	1990s	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	2000s	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	2010s	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Other Fuel	<1940	0	1	0	0	0	1	0.3
AK	Multi-Family with 2 - 4 Units	Propane	1940s	0	1	0	0	0	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	1950s	0	1	0	1	0.3	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	1960s	0	1	0	0	0	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	1970s	0	1	0	3	0.9	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	1980s	0	1	0	2	0.6	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	1990s	0	1	0	2	0.6	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	2000s	0	1	0	1	0.3	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	2010s	0	1	0	2	0.6	12	3.6
AK	Multi-Family with 2 - 4 Units	Propane	<1940	0	1	0	1	0.3	12	3.6
AK	Multi-Family with 2 - 4 Units	Wood	1940s	0	1	0	0	0	142	42.6
AK	Multi-Family with 2 - 4 Units	Wood	1950s	0	1	0	4	1.2	142	42.6
AK	Multi-Family with 2 - 4 Units	Wood	1960s	0	1	0	23	6.9	23	6.9
AK	Multi-Family with 2 - 4 Units	Wood	1970s	0	1	0	53	15.9	53	15.9
AK	Multi-Family with 2 - 4 Units	Wood	1980s	0	1	0	34	10.2	34	10.2
AK	Multi-Family with 2 - 4 Units	Wood	1990s	0	1	0	8	2.4	142	42.6
AK	Multi-Family with 2 - 4 Units	Wood	2000s	0	1	0	1	0.3	142	42.6
AK	Multi-Family with 2 - 4 Units	Wood	2010s	0	1	0	14	4.2	14	4.2
AK	Multi-Family with 2 - 4 Units	Wood	<1940	0	1	0	5	1.5	142	42.6
AK	Multi-Family with 5+ Units	Electricity	1940s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	1950s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	1960s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	1970s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	1980s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	1990s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	2000s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	2010s	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Electricity	<1940	0	0	1	0	0	0	0
AK	Multi-Family with 5+ Units	Fuel Oil	1940s	0.157143	0.842857	0	0	0	70	49
AK	Multi-Family with 5+ Units	Fuel Oil	1950s	0.157143	0.842857	0	7	4.9	70	49
AK	Multi-Family with 5+ Units	Fuel Oil	1960s	0.157143	0.842857	0	7	4.9	70	49
AK	Multi-Family with 5+ Units	Fuel Oil	1970s	0.0909091	0.909091	0	11	7.7	11	7.7
AK	Multi-Family with 5+ Units	Fuel Oil	1980s	0.05	0.95	0	20	14	20	14
AK	Multi-Family with 5+ Units	Fuel Oil	1990s	0.157143	0.842857	0	6	4.2	70	49
AK	Multi-Family with 5+ Units	Fuel Oil	2000s	0.157143	0.842857	0	1	0.7	70	49
AK	Multi-Family with 5+ Units	Fuel Oil	2010s	0.157143	0.842857	0	8	5.6	70	49
AK	Multi-Family with 5+ Units	Fuel Oil	<1940	0.2	0.8	0	10	7	10	7
AK	Multi-Family with 5+ Units	Natural Gas	1940s	0.139535	0.860465	0	0	0	43	30.1
AK	Multi-Family with 5+ Units	Natural Gas	1950s	0.139535	0.860465	0	1	0.7	43	30.1
AK	Multi-Family with 5+ Units	Natural Gas	1960s	0.139535	0.860465	0	7	4.9	43	30.1
AK	Multi-Family with 5+ Units	Natural Gas	1970s	0.166667	0.833333	0	18	12.6	18	12.6
AK	Multi-Family with 5+ Units	Natural Gas	1980s	0.181818	0.818182	0	11	7.7	11	7.7
AK	Multi-Family with 5+ Units	Natural Gas	1990s	0.139535	0.860465	0	0	0	43	30.1
AK	Multi-Family with 5+ Units	Natural Gas	2000s	0.139535	0.860465	0	0	0	43	30.1
AK	Multi-Family with 5+ Units	Natural Gas	2010s	0.139535	0.860465	0	6	4.2	43	30.1
AK	Multi-Family with 5+ Units	Natural Gas	<1940	0.139535	0.860465	0	0	0	43	30.1
AK	Multi-Family with 5+ Units	None	1940s	0	0	1	44	30.8	44	30.8
AK	Multi-Family with 5+ Units	None	1950s	0	0	1	142	99.4	142	99.4
AK	Multi-Family with 5+ Units	None	1960s	0	0	1	259	181.3	259	181.3
AK	Multi-Family with 5+ Units	None	1970s	0	0	1	659	461.3	659	461.3
AK	Multi-Family with 5+ Units	None	1980s	0	0	1	543	380.1	543	380.1
AK	Multi-Family with 5+ Units	None	1990s	0	0	1	133	93.1	133	93.1
AK	Multi-Family with 5+ Units	None	2000s	0	0	1	132	92.4	132	92.4
AK	Multi-Family with 5+ Units	None	2010s	0	0	1	651	455.7	651	455.7
AK	Multi-Family with 5+ Units	None	<1940	0	0	1	133	93.1	133	93.1
AK	Multi-Family with 5+ Units	Other Fuel	1940s	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	1950s	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	1960s	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	1970s	0	1	0	1	0.7	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	1980s	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	1990s	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	2000s	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	2010s	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Other Fuel	<1940	0	1	0	0	0	1	0.7
AK	Multi-Family with 5+ Units	Propane	1940s	0	1	0	0	0	12	8.4
AK	Multi-Family with 5+ Units	Propane	1950s	0	1	0	1	0.7	12	8.4
AK	Multi-Family with 5+ Units	Propane	1960s	0	1	0	0	0	12	8.4
AK	Multi-Family with 5+ Units	Propane	1970s	0	1	0	3	2.1	12	8.4
AK	Multi-Family with 5+ Units	Propane	1980s	0	1	0	2	1.4	12	8.4
AK	Multi-Family with 5+ Units	Propane	1990s	0	1	0	2	1.4	12	8.4
AK	Multi-Family with 5+ Units	Propane	2000s	0	1	0	1	0.7	12	8.4
AK	Multi-Family with 5+ Units	Propane	2010s	0	1	0	2	1.4	12	8.4
AK	Multi-Family with 5+ Units	Propane	<1940	0	1	0	1	0.7	12	8.4
AK	Multi-Family with 5+ Units	Wood	1940s	0	1	0	0	0	142	99.4
AK	Multi-Family with 5+ Units	Wood	1950s	0	1	0	4	2.8	142	99.4
AK	Multi-Family with 5+ Units	Wood	1960s	0	1	0	23	16.1	23	16.1
AK	Multi-Family with 5+ Units	Wood	1970s	0	1	0	53	37.1	53	37.1
AK	Multi-Family with 5+ Units	Wood	1980s	0	1	0	34	23.8	34	23.8
AK	Multi-Family with 5+ Units	Wood	1990s	0	1	0	8	5.6	142	99.4
AK	Multi-Family with 5+ Units	Wood	2000s	0	1	0	1	0.7	142	99.4
AK	Multi-Family with 5+ Units	Wood	2010s	0	1	0	14	9.8	14	9.8
AK	Multi-Family with 5+ Units	Wood	<1940	0	1	0	5	3.5	142	99.4
AK	Single-Family Attached	Electricity	1940s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	1950s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	1960s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	1970s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	1980s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	1990s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	2000s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	2010s	0	0	1	0	0	0	0
AK	Single-Family Attached	Electricity	<1940	0	0	1	0	0	0	0
AK	Single-Family Attached	Fuel Oil	1940s	0.0191083	0.980892	0	2	2	157	157
AK	Single-Family Attached	Fuel Oil	1950s	0.0191083	0.980892	0	3	3	157	157
AK	Single-Family Attached	Fuel Oil	1960s	0.0191083	0.980892	0	5	5	157	157
AK	Single-Family Attached	Fuel Oil	1970s	0.0714286	0.928571	0	14	14	14	14
AK	Single-Family Attached	Fuel Oil	1980s	0.00884956	0.99115	0	113	113	113	113
AK	Single-Family Attached	Fuel Oil	1990s	0.0191083	0.980892	0	8	8	157	157
AK	Single-Family Attached	Fuel Oil	2000s	0.0191083	0.980892	0	6	6	157	157
AK	Single-Family Attached	Fuel Oil	2010s	0.0191083	0.980892	0	3	3	157	157
AK	Single-Family Attached	Fuel Oil	<1940	0.0191083	0.980892	0	3	3	157	157
AK	Single-Family Attached	Natural Gas	1940s	0.506024	0.493976	0	1	1	249	249
AK	Single-Family Attached	Natural Gas	1950s	0.506024	0.493976	0	1	1	249	249
AK	Single-Family Attached	Natural Gas	1960s	0.506024	0.493976	0	4	4	249	249
AK	Single-Family Attached	Natural Gas	1970s	0.388889	0.611111	0	90	90	90	90
AK	Single-Family Attached	Natural Gas	1980s	0.561151	0.438849	0	139	139	139	139
AK	Single-Family Attached	Natural Gas	1990s	0.506024	0.493976	0	7	7	249	249
AK	Single-Family Attached	Natural Gas	2000s	0.506024	0.493976	0	1	1	249	249
AK	Single-Family Attached	Natural Gas	2010s	0.506024	0.493976	0	0	0	249	249
AK	Single-Family Attached	Natural Gas	<1940	0.506024	0.493976	0	6	6	249	249
AK	Single-Family Attached	None	1940s	0	0	1	31	31	31	31
AK	Single-Family Attached	None	1950s	0	0	1	117	117	117	117
AK	Single-Family Attached	None	1960s	0	0	1	241	241	241	241
AK	Single-Family Attached	None	1970s	0	0	1	1627	1627	1627	1627
AK	Single-Family Attached	None	1980s	0	0	1	2676	2676	2676	2676
AK	Single-Family Attached	None	1990s	0	0	1	500	500	500	500
AK	Single-Family Attached	None	2000s	0	0	1	583	583	583	583
AK	Single-Family Attached	None	2010s	0	0	1	1870	1870	1870	1870
AK	Single-Family Attached	None	<1940	0	0	1	155	155	155	155
AK	Single-Family Attached	Other Fuel	1940s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	1950s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	1960s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	1970s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	1980s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	1990s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	2000s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	2010s	0	1	0	0	0	0	0
AK	Single-Family Attached	Other Fuel	<1940	0	1	0	0	0	0	0
AK	Single-Family Attached	Propane	1940s	0.08	0.92	0	0	0	25	25
AK	Single-Family Attached	Propane	1950s	0.08	0.92	0	0	0	25	25
AK	Single-Family Attached	Propane	1960s	0.08	0.92	0	0	0	25	25
AK	Single-Family Attached	Propane	1970s	0.08	0.92	0	4	4	25	25
AK	Single-Family Attached	Propane	1980s	0.08	0.92	0	9	9	25	25
AK	Single-Family Attached	Propane	1990s	0.08	0.92	0	3	3	25	25
AK	Single-Family Attached	Propane	2000s	0.08	0.92	0	3	3	25	25
AK	Single-Family Attached	Propane	2010s	0.08	0.92	0	5	5	25	25
AK	Single-Family Attached	Propane	<1940	0.08	0.92	0	1	1	25	25
AK	Single-Family Attached	Wood	1940s	0	1	0	1	1	362	362
AK	Single-Family Attached	Wood	1950s	0	1	0	1	1	362	362
AK	Single-Family Attached	Wood	1960s	0	1	0	5	5	362	362
AK	Single-Family Attached	Wood	1970s	0	1	0	101	101	101	101
AK	Single-Family Attached	Wood	1980s	0	1	0	221	221	221	221
AK	Single-Family Attached	Wood	1990s	0	1	0	10	10	10	10
AK	Single-Family Attached	Wood	2000s	0	1	0	5	5	362	362
AK	Single-Family Attached	Wood	2010s	0	1	0	6	6	362	362
AK	Single-Family Attached	Wood	<1940	0	1	0	12	12	12	12
AK	Single-Family Detached	Electricity	1940s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	1950s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	1960s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	1970s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	1980s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	1990s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	2000s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	2010s	0	0	1	0	0	0	0
AK	Single-Family Detached	Electricity	<1940	0	0	1	0	0	0	0
AK	Single-Family Detached	Fuel Oil	1940s	0.190476	0.809524	0	84	84	84	84
AK	Single-Family Detached	Fuel Oil	1950s	0.241071	0.758929	0	112	112	112	112
AK	Single-Family Detached	Fuel Oil	1960s	0.110599	0.889401	0	217	217	217	217
AK	Single-Family Detached	Fuel Oil	1970s	0.11276	0.88724	0	674	674	674	674
AK	Single-Family Detached	Fuel Oil	1980s	0.117769	0.882231	0	968	968	968	968
AK	Single-Family Detached	Fuel Oil	1990s	0.0558824	0.944118	0	340	340	340	340
AK	Single-Family Detached	Fuel Oil	2000s	0.0590406	0.940959	0	271	271	271	271
AK	Single-Family Detached	Fuel Oil	2010s	0	1	0	70	70	70	70
AK	Single-Family Detached	Fuel Oil	<1940	0.136364	0.863636	0	198	198	198	198
AK	Single-Family Detached	Natural Gas	1940s	0.384842	0.615158	0	9	9	1359	1359
AK	Single-Family Detached	Natural Gas	1950s	0.402778	0.597222	0	72	72	72	72
AK	Single-Family Detached	Natural Gas	1960s	0.141844	0.858156	0	141	141	141	141
AK	Single-Family Detached	Natural Gas	1970s	0.245203	0.754797	0	469	469	469	469
AK	Single-Family Detached	Natural Gas	1980s	0.483221	0.516779	0	447	447	447	447
AK	Single-Family Detached	Natural Gas	1990s	0.736	0.264	0	125	125	125	125
AK	Single-Family Detached	Natural Gas	2000s	0.363636	0.636364	0	22	22	22	22
AK	Single-Family Detached	Natural Gas	2010s	0.804878	0.195122	0	41	41	41	41
AK	Single-Family Detached	Natural Gas	<1940	0.212121	0.787879	0	33	33	33	33
AK	Single-Family Detached	None	1940s	0	0	1	707	707	707	707
AK	Single-Family Detached	None	1950s	0	0	1	2695	2695	2695	2695
AK	Single-Family Detached	None	1960s	0	0	1	4474	4474	4474	4474
AK	Single-Family Detached	None	1970s	0	0	1	11867	11867	11867	11867
AK	Single-Family Detached	None	1980s	0	0	1	13089	13089	13089	13089
AK	Single-Family Detached	None	1990s	0	0	1	5085	5085	5085	5085
AK	Single-Family Detached	None	2000s	0	0	1	4548	4548	4548	4548
AK	Single-Family Detached	None	2010s	0	0	1	9769	9769	9769	9769
AK	Single-Family Detached	None	<1940	0	0	1	1894	1894	1894	1894
AK	Single-Family Detached	Other Fuel	1940s	0	1	0	0	0	24	24
AK	Single-Family Detached	Other Fuel	1950s	0	1	0	1	1	24	24
AK	Single-Family Detached	Other Fuel	1960s	0	1	0	0	0	24	24
AK	Single-Family Detached	Other Fuel	1970s	0	1	0	6	6	24	24
AK	Single-Family Detached	Other Fuel	1980s	0	1	0	13	13	13	13
AK	Single-Family Detached	Other Fuel	1990s	0	1	0	1	1	24	24
AK	Single-Family Detached	Other Fuel	2000s	0	1	0	1	1	24	24
AK	Single-Family Detached	Other Fuel	2010s	0	1	0	1	1	24	24
AK	Single-Family Detached	Other Fuel	<1940	0	1	0	1	1	24	24
AK	Single-Family Detached	Propane	1940s	0.0659026	0.934097	0	4	4	349	349
AK	Single-Family Detached	Propane	1950s	0.0833333	0.916667	0	12	12	12	12
AK	Single-Family Detached	Propane	1960s	0	1	0	16	16	16	16
AK	Single-Family Detached	Propane	1970s	0.0307692	0.969231	0	65	65	65	65
AK	Single-Family Detached	Propane	1980s	0.15	0.85	0	80	80	80	80
AK	Single-Family Detached	Propane	1990s	0.0377358	0.962264	0	53	53	53	53
AK	Single-Family Detached	Propane	2000s	0.0555556	0.944444	0	54	54	54	54
AK	Single-Family Detached	Propane	2010s	0.0232558	0.976744	0	43	43	43	43
AK	Single-Family Detached	Propane	<1940	0.0909091	0.909091	0	22	22	22	22
AK	Single-Family Detached	Wood	1940s	0	1	0	74	74	74	74
AK	Single-Family Detached	Wood	1950s	0	1	0	289	289	289	289
AK	Single-Family Detached	Wood	1960s	0.0053286	0.994671	0	563	563	563	563
AK	Single-Family Detached	Wood	1970s	0.00266525	0.997335	0	1876	1876	1876	1876
AK	Single-Family Detached	Wood	1980s	0.00302899	0.996971	0	2311	2311	2311	2311
AK	Single-Family Detached	Wood	1990s	0.00133333	0.998667	0	750	750	750	750
AK	Single-Family Detached	Wood	2000s	0	1	0	620	620	620	620
AK	Single-Family Detached	Wood	2010s	0	1	0	519	519	519	519
AK	Single-Family Detached	Wood	<1940	0.0027933	0.997207	0	358	358	358	358
Others	Mobile Home	Electricity	1940s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	1950s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	1960s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	1970s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	1980s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	1990s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	2000s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	2010s	0	0	1	0	0	0	0
Others	Mobile Home	Electricity	<1940	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	1940s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	1950s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	1960s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	1970s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	1980s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	1990s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	2000s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	2010s	0	0	1	0	0	0	0
Others	Mobile Home	Fuel Oil	<1940	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	1940s	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	1950s	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	1960s	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	1970s	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	1980s	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	1990s	0	0	1	0	0	0	0
