Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR04	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000934535
CR05	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000405211
CR06	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000355699
CR07	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000755618
CR08	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00122506
CR09	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.0063739
CR10	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00118797
CR11	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00211192
CR02	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000456195
CR03	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000411985
CR04	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00130736
CR05	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000493733
CR06	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000332606
CR07	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00125933
CR08	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.0014628
CR09	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00733204
CR10	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000936669
CR11	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00226509
CR02	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000218057
CR03	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000153696
CR04	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000374998
CR05	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000213052
CR06	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000133204
CR07	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000470794
CR08	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000590933
CR09	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00255216
CR10	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000242014
CR11	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000695985
CR02	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.14253e-05
CR03	<1940	Single-Family Attached	Slab	1	0	0	0	0	3.00422e-05
CR04	<1940	Single-Family Attached	Slab	1	0	0	0	0	4.26324e-05
CR05	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.41276e-05
CR06	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.08414e-05
CR07	<1940	Single-Family Attached	Slab	1	0	0	0	0	0.000415697
CR08	<1940	Single-Family Attached	Slab	1	0	0	0	0	0.000146179
CR09	<1940	Single-Family Attached	Slab	1	0	0	0	0	6.55313e-05
CR10	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.2422e-05
CR11	<1940	Single-Family Attached	Slab	1	0	0	0	0	0.000138125
CR02	1940s	Single-Family Attached	Slab	1	0	0	0	0	5.91316e-06
CR03	1940s	Single-Family Attached	Slab	1	0	0	0	0	1.22026e-05
CR04	1940s	Single-Family Attached	Slab	1	0	0	0	0	4.68872e-05
CR05	1940s	Single-Family Attached	Slab	1	0	0	0	0	9.53065e-06
CR06	1940s	Single-Family Attached	Slab	1	0	0	0	0	1.37273e-05
CR07	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.000255183
CR08	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.000104282
CR09	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.000117284
CR10	1940s	Single-Family Attached	Slab	1	0	0	0	0	1.84366e-05
CR11	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.00018578
CR02	1950s	Single-Family Attached	Slab	1	0	0	0	0	1.26791e-05
CR03	1950s	Single-Family Attached	Slab	1	0	0	0	0	2.28892e-05
CR04	1950s	Single-Family Attached	Slab	1	0	0	0	0	7.1702e-05
CR05	1950s	Single-Family Attached	Slab	1	0	0	0	0	1.95206e-05
CR06	1950s	Single-Family Attached	Slab	1	0	0	0	0	2.03196e-05
CR07	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000278157
CR08	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000161485
CR09	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000236462
CR10	1950s	Single-Family Attached	Slab	1	0	0	0	0	5.65337e-05
CR11	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000279311
CR02	1960s	Single-Family Attached	Slab	1	0	0	0	0	2.36462e-05
CR03	1960s	Single-Family Attached	Slab	1	0	0	0	0	3.28812e-05
CR04	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000108002
CR05	1960s	Single-Family Attached	Slab	1	0	0	0	0	3.05026e-05
CR06	1960s	Single-Family Attached	Slab	1	0	0	0	0	2.71347e-05
CR07	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000232114
CR08	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.00016261
CR09	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000433048
CR10	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000121241
CR11	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000453723
CR02	1970s	Single-Family Attached	Slab	1	0	0	0	0	6.18835e-05
CR03	1970s	Single-Family Attached	Slab	1	0	0	0	0	6.20303e-05
CR04	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000220835
CR05	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000104473
CR06	1970s	Single-Family Attached	Slab	1	0	0	0	0	7.57897e-05
CR07	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000275443
CR08	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000369522
CR09	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.00118946
CR10	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000328077
CR11	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.00107357
CR02	1980s	Single-Family Attached	Slab	1	0	0	0	0	8.9065e-05
CR03	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000129054
CR04	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000202342
CR05	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000122129
CR06	1980s	Single-Family Attached	Slab	1	0	0	0	0	4.41649e-05
CR07	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000400136
CR08	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000545165
CR09	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.00188049
CR10	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000324403
CR11	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.00123471
CR02	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000119232
CR03	1990s	Single-Family Attached	Slab	1	0	0	0	0	5.19514e-05
CR04	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000298935
CR05	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000109591
CR06	1990s	Single-Family Attached	Slab	1	0	0	0	0	7.29299e-05
CR07	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000347688
CR08	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000475762
CR09	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.00118619
CR10	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000216876
CR11	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000573254
CR02	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000195904
CR03	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000116462
CR04	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000485469
CR05	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000263652
CR06	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000119407
CR07	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000455926
CR08	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000714351
CR09	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.00225886
CR10	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000270387
CR11	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000621938
CR02	2010s	Single-Family Attached	Slab	1	0	0	0	0	3.60735e-05
CR03	2010s	Single-Family Attached	Slab	1	0	0	0	0	3.00432e-05
CR04	2010s	Single-Family Attached	Slab	1	0	0	0	0	5.02215e-05
CR05	2010s	Single-Family Attached	Slab	1	0	0	0	0	5.7112e-05
CR06	2010s	Single-Family Attached	Slab	1	0	0	0	0	2.36762e-05
CR07	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.000104279
CR08	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.000201103
CR09	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.000465429
CR10	2010s	Single-Family Attached	Slab	1	0	0	0	0	3.69015e-05
CR11	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.000157297
CR02	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000589254
CR03	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000411766
CR04	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00129071
CR05	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000315905
CR06	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000506859
CR07	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00122499
CR08	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00107915
CR09	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00200468
CR10	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000215622
CR11	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00111503
CR02	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000253863
CR03	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000298508
CR04	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.00128913
CR05	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000240769
CR06	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000418463
CR07	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000915962
CR08	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000999757
CR09	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.00294632
CR10	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000363586
CR11	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.00200966
CR02	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000542255
CR03	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000720124
CR04	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00285343
CR05	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000554286
CR06	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000662941
CR07	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00220518
CR08	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00208735
CR09	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.0075431
CR10	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00120544
CR11	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00480478
CR02	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.000671757
CR03	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.000789548
CR04	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00275236
CR05	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.000542925
CR06	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.000628204
CR07	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00205604
CR08	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00271874
CR09	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.0126018
CR10	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00138387
CR11	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00516337
CR02	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.000893462
CR03	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.000784962
CR04	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00279605
CR05	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.0010989
CR06	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.000981017
CR07	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00180278
CR08	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00333598
CR09	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.0172043
CR10	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.0026457
CR11	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00547089
CR02	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00064613
CR03	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.000700304
CR04	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00149362
CR05	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.000739899
CR06	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.000575339
CR07	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00136894
CR08	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00284858
CR09	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.0182601
CR10	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00246476
CR11	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00582922
CR02	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.000851779
CR03	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.0005989
CR04	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00231735
CR05	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00114453
CR06	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.000889308
CR07	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00131806
CR08	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00336849
CR09	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.019313
CR10	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00383341
CR11	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.0049946
CR02	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00106131
CR03	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.000715888
CR04	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00308412
CR05	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00202537
CR06	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00101714
CR07	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00170575
CR08	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00479731
CR09	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.0277965
CR10	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00586193
CR11	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00643194
CR02	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000248678
CR03	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000133183
CR04	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000503282
CR05	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000429073
CR06	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000230601
CR07	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000313423
CR08	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000972908
CR09	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.00638667
CR10	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000783343
CR11	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000840131
CR02	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1990s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	2000s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	2010s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000700881
CR03	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00307049
CR04	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00242084
CR05	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	9.38642e-05
CR06	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	4.27421e-05
CR07	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00434393
CR08	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000639509
CR09	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	6.01263e-05
CR10	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	8.99671e-06
CR11	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000301484
CR02	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	9.47905e-05
CR03	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000250903
CR04	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00033262
CR05	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	1.82745e-05
CR06	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	5.38451e-06
CR07	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000623082
CR08	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000119432
CR09	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	2.57732e-05
CR10	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	1.44053e-06
CR11	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	1.11966e-05
CR02	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000145979
CR03	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000286061
CR04	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000428234
CR05	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	3.37275e-05
CR06	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	7.52749e-06
CR07	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000814712
CR08	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000197381
CR09	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	4.52947e-05
CR10	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	3.32832e-06
CR11	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	1.91193e-05
CR02	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000142453
CR03	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000218081
CR04	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000388676
CR05	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	3.19703e-05
CR06	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	3.10851e-06
CR07	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000543333
CR08	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000178916
CR09	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	5.24003e-05
CR10	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	4.3406e-06
CR11	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	2.75534e-05
CR02	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000201
CR03	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000266898
CR04	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000515094
CR05	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	8.31664e-05
CR06	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	7.59838e-06
CR07	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000473956
CR08	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00028515
CR09	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	9.84989e-05
CR10	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	8.7613e-06
CR11	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	4.0726e-05
CR02	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000109023
CR03	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000234045
CR04	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000343906
CR05	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	6.24713e-05
CR06	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	1.40821e-05
CR07	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000274293
