Building,Location Weather Year,Usage Level,Geometry Building Type FPL,Location,Location Region,Location Weather Filename,Vintage FPL,Vintage,Heating Fuel,Geometry Building Type,Geometry Building Number Units HL,Geometry Foundation Type,Geometry House Size,Geometry Building Floors,Geometry Building Number Units MF,Geometry Building Number Units SFA,Geometry Garage,Bedrooms,Corridor,Geometry Unit Stories SF,Geometry Unit Stories MF,Geometry Is Multifamily Low Rise,Geometry Shared Walls SFA,Geometry Shared Walls MF,Occupants,Orientation,Eaves,Door Area,Window Areas,Overhangs,Neighbors,Insulation Unfinished Attic,Insulation Finished Roof,Radiant Barrier Unfinished Attic,Roof Material,Insulation Slab,Insulation Crawlspace,Insulation Unfinished Basement,Insulation Finished Basement,Insulation Pier Beam,Insulation Interzonal Floor,Insulation Wall,Interior Shading,Windows,Doors,Water Heater,Hot Water Fixtures,Hot Water Distribution,Solar Hot Water,HVAC System Is Shared,HVAC System Shared Electricity,HVAC System Shared Natural Gas,HVAC System Shared Propane,HVAC System Shared Fuel Oil,HVAC System Shared Other Fuel,HVAC System Shared None,HVAC System Is Heat Pump,HVAC System Heat Pump,HVAC System Heating Electricity,HVAC System Heating Natural Gas,HVAC System Heating Propane,HVAC System Heating Fuel Oil,HVAC System Heating Other Fuel,HVAC System Heating None,HVAC System Cooling,HVAC System Cooling Type,Heating Setpoint,Cooling Setpoint,Has Heating Setpoint Offset,Has Cooling Setpoint Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Cooling Setpoint Offset Period,Heating Setpoint Offset Period,Ceiling Fan,Dehumidifier,Refrigerator,Refrigeration Schedule,Cooking Range,Cooking Range Schedule,Dishwasher,Clothes Washer,Clothes Dryer,Lighting,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Loads,Plug Loads Schedule,Electric Vehicle,Misc Extra Refrigerator,Misc Freezer,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,Misc Pool Schedule,Misc Well Pump,Ducts,Infiltration,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,PV,Days Shifted,Geometry Perimeter Footprint Ratio,Geometry Single Unit Horizontal Location,Geometry Single Unit Level
11,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
12,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
13,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
14,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
15,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
16,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
17,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
18,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
19,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
20,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Bottom
21,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Right,Bottom
22,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Left,Top
23,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Top
24,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Top
25,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Top
26,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Top
27,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Top
28,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Top
29,TMY3,Medium,20 to 49 Unit,FL_West.Palm.Beach.Intl.AP.722030,CR09,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.epw,1980-99s,1980s,Electricity,Multi-Family with 5+ Units,20 to 49 Units low,Slab,0-1499,2,42,None,None,3,Single Exterior Front,N/a,1,Yes,None,None,Auto,North,2 ft,20 ft^2,F15 B15 L15 R15,None,4,"Ceiling R-19, Vented",Uninsulated,None,"Asphalt Shingles, Medium",Uninsulated,None,None,None,None,Uninsulated,"Wood Stud, R-11","Summer = 0.7, Winter = 0.7",1 Pane,Fiberglass,Gas Standard,100% Usage,"Uninsulated, TrunkBranch, Copper",None,Neither Shared,None,None,None,None,None,None,Yes,"ASHP, SEER 13, 7.7 HSPF",None,None,None,None,None,None,None,None,68F,72F,Yes,No,3F,0F,None,Night,National Average,None,EF 10.5,National Average,"Electric, 100% Usage",National Average,"290 Rated kWh, 100% Usage","Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,100% Usage,100% Usage,No Exterior Use,100%,National Average,None,"EF 6.9, National Average","EF 12, National Average",National Average,National Average,National Average,National Average,Has Pool,National Average,1.0 HP Pump,National Average,National Average,"10% Leakage, R-4",15 ACH50,"Year-Round, 3 days/wk",None,Hour1,Hour12,None,Day343,0.13,Middle,Top
