occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,heating_setpoint,cooling_setpoint
0.333,0.149,0.149,0,0,0,0,0.281,0.602,0.154,0,0,0.214,-1,1
0.667,0.151,0.151,0,0,0,0,0.281,0.617,0.162,0,0,0.16,-1,1
0.667,0.264,0.264,0,0,0,0,0.14,0.704,0.315,0,0,0.269,0,0
0.667,0.296,0.296,0.717,0,0,0,0.14,0.714,0.371,0,0,0.451,0,0
0.667,0.365,0.365,0,0,0,0,0.14,0.704,0.485,0,0,0.367,0,0
0.667,0.464,0.464,0,0,0,0,0.14,0.683,0.57,0,0,0.152,0,0
1,0.799,0.799,0,0,0,0,0,0.682,0.78,0,0,0.137,0,0
1,0.582,0.582,0,0,0,0,0,0.62,0.492,0,0,0.0428,0,0
1,0.249,0.249,0,0,0,0,0,0.573,0.224,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0.417,0,0,0.421,0.562,0.0181,0.329,0,0,0,0
1,0.0495,0.0495,0,0.3,0,0,0.421,0.562,0.0181,0.392,0,0,0,0
1,0.167,0.167,0.217,0,0,0,0.281,0.586,0.0433,0,0,0,0,0
1,0.168,0.168,0.0167,0,0.319,0.383,0.281,0.591,0.0636,0,0.347,0,0,0
0.667,0.278,0.278,0,0,0,0.1,0.14,0.621,0.143,0,0.453,0.0428,-1,1
0.667,0.27,0.27,0,0,0,0,0.14,0.621,0.169,0,0.593,0.171,-1,1
0.667,0.259,0.259,0,0,0,0,0.14,0.621,0.185,0,0.323,0.0857,-1,1
0.667,0.251,0.251,0,0,0,0,0.14,0.621,0.198,0,0,0.0428,-1,1
0.667,0.249,0.249,0,0,0,0,0.14,0.621,0.233,0,0,0.171,-1,1
0.667,0.249,0.249,0,0,0,0,0.14,0.621,0.265,0,0,0.0428,-1,1
0.667,0.149,0.149,0.217,0,0,0,0.281,0.602,0.154,0,0,0,-1,1
0.667,0.151,0.151,0.5,0,0,0,0.281,0.617,0.162,0,0,0.385,-1,1
1,0.371,0.371,0,0,0,0,0,0.774,0.464,0,0,0.214,0,0
1,0.42,0.42,0,0.667,0,0,0,0.79,0.547,0.528,0,0.0428,0,0
1,0.523,0.523,0,0.05,0,0,0,0.774,0.719,0,0,0,0,0
1,0.671,0.671,0,0,0,0,0,0.744,0.845,0,0,0.0857,0,0
1,0.799,0.799,0,0,0,0,0,0.682,0.78,0,0,0.0428,0,0
1,0.405,0.405,0,0,0,0,0.14,0.6,0.334,0,0,0.334,0,0
1,0.183,0.183,0,0,0,0,0.14,0.569,0.156,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0374,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.56,0.0236,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.156,0,0
1,0.139,0.139,0,0,0,0,0.281,0.571,0.0316,0,0,0.081,0,0
0.667,0.167,0.167,0,0.717,0,0,0.281,0.586,0.0396,0.747,0,0.197,0,0
0.667,0.286,0.286,0,0,0.319,0.633,0.14,0.621,0.0764,0.124,0.841,0,0,0
0.333,0.164,0.164,0,0,0,0.35,0.281,0.591,0.0527,0,0.596,0.171,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0578,0,0.441,0.0428,0,0
0.333,0.154,0.154,0,0,0,0,0.281,0.591,0.0629,0,0.302,0,0,0
0.333,0.15,0.15,0,0,0,0,0.281,0.591,0.0658,0,0.46,0.0428,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.591,0.073,0,0.779,0.171,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.591,0.0767,0,0.602,0.128,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.602,0.0846,0,0.441,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.667,0.264,0.264,0.967,0,0,0,0.14,0.704,0.232,0,0,0.0428,0,0
1,0.42,0.42,1,0,0,0,0,0.79,0.457,0,0,0.257,0,0
1,0.523,0.523,0.683,0,0,0,0,0.774,0.64,0,0,0,0,0
1,0.671,0.671,0,0,0,0,0,0.744,0.791,0,0,0.128,0,0
1,0.799,0.799,0,0,0,0,0,0.682,0.749,0,0,0.152,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.228,0.228,0,0,0,0,0.14,0.58,0.0474,0,0,0.511,0,0
0.667,0.167,0.167,0,0,0,0,0.281,0.586,0.0396,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.164,0.164,0,0,0.319,0,0.281,0.591,0.0527,0,0.272,0.128,0,0
0.333,0.16,0.16,0,0,0.319,0.633,0.281,0.591,0.0578,0,0.523,0.214,0,0
0.667,0.259,0.259,0,0,0,0.1,0.14,0.621,0.11,0,0.376,0.0428,0,0
0.667,0.251,0.251,0,0,0,0,0.14,0.621,0.116,0,0.574,0,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.591,0.073,0,0.568,0.0428,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.591,0.0767,0,0.305,0.0857,0,0
0.333,0.149,0.149,0,0,0.319,0,0.281,0.602,0.0846,0,0.116,0.0428,0,0
0.667,0.252,0.252,0.467,0,0.319,0.633,0.14,0.673,0.19,0,0,0,0,0
0.667,0.264,0.264,0.733,0,0,0.35,0.14,0.704,0.232,0,0,0.334,0,0
1,0.42,0.42,0,0,0.638,0,0,0.79,0.457,0,0.435,0.429,0,0
1,0.523,0.523,0,0,0.319,0.633,0,0.774,0.64,0,0.253,0.128,0,0
1,0.671,0.671,0,0,0,0.1,0,0.744,0.791,0,0,0.0428,0,0
1,0.549,0.549,0,0,0,0,0.14,0.642,0.505,0,0,0.214,0,0
1,0.405,0.405,0,0,0,0,0.14,0.6,0.307,0,0,0.257,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0759,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.102,0,0
1,0.228,0.228,0,0,0,0,0.14,0.58,0.0474,0,0,0.0715,0,0
0.667,0.284,0.284,0,0,0,0,0.14,0.611,0.0634,0,0,0.282,0,0
0.667,0.286,0.286,0,0,0,0,0.14,0.621,0.0764,0,0,0.162,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0527,0,0,0,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0578,0,0,0.214,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.591,0.073,0,0,0.257,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.591,0.0767,0,0,0,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.602,0.0846,0,0,0,0,0
0.333,0.151,0.151,0,0,0,0,0.281,0.617,0.103,0,0,0.0428,0,0
0.333,0.157,0.157,0.233,0,0,0,0.281,0.633,0.124,0,0,0.0428,0,0
1,0.42,0.42,0,0,0,0,0,0.79,0.457,0,0,0,0,0
1,0.523,0.523,0,0,0,0,0,0.774,0.64,0,0,0.0857,0,0
1,0.671,0.671,0.467,0,0,0,0,0.744,0.791,0,0,0.248,0,0
1,0.799,0.799,0.25,0.417,0,0,0,0.682,0.749,0.407,0,0.427,0,0
1,0.582,0.582,0,0.3,0,0,0,0.62,0.453,0.467,0,0.0857,0,0
0.667,0.116,0.116,0,0,0,0,0.281,0.565,0.0759,0,0,0.0977,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.136,0,0
0.667,0.0781,0.0781,0,0,0,0,0.281,0.56,0.0236,0,0,0.0806,0,0
0.667,0.139,0.139,0,0,0,0,0.281,0.571,0.0316,0,0,0.24,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.168,0.168,0,0,0,0,0.281,0.591,0.0462,0,0,0.229,0,0
0.667,0.278,0.278,0,0,0,0,0.14,0.621,0.0895,0,0,0.243,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0578,0,0,0,0,0
0.333,0.154,0.154,0,0,0,0,0.281,0.591,0.0629,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.591,0.0767,0,0,0.128,0,0
0.333,0.149,0.149,0,0,0,0,0.281,0.602,0.0846,0,0,0,0,0
0.667,0.252,0.252,0,0,0,0,0.14,0.673,0.19,0,0,0.144,0,0
0.667,0.264,0.264,0.467,0,0,0,0.14,0.704,0.232,0,0,0.22,0,0
1,0.42,0.42,0,0,0,0,0,0.79,0.457,0,0,0.0572,0,0
1,0.523,0.523,0,0,0,0,0,0.774,0.64,0,0,0.581,0,0
1,0.671,0.671,0,0,0,0,0,0.744,0.791,0,0,0.293,0,0
1,0.799,0.799,0,0,0,0,0,0.682,0.749,0,0,0.226,0,0
1,0.405,0.405,0,0,0,0,0.14,0.6,0.307,0,0,0,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0759,0,0,0.0857,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.529,0.0383,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.136,0.136,0,0,0,0,0.614,0.538,0.0323,0,0,0.315,0,0
1,0.277,0.277,0,0,0,0,0.421,0.54,0.0653,0,0,0.104,0,0
0.667,0.274,0.274,0,0,0,0,0.421,0.548,0.0788,0,0,0.357,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.555,0.0541,0,0,0.112,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.555,0.0789,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.564,0.0871,0,0,0,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.576,0.106,0,0,0,0,0
0.333,0.148,0.148,0,0,0,0,0.421,0.589,0.128,0,0,0.0857,0,0
1,0.384,0.384,0,0,0,0,0.912,0.658,0.473,0,0,0,0,0
1,0.467,0.467,0,0,0,0,1,0.645,0.662,0,0,0,0,0
1,0.413,0.413,0,0,0,0,0.807,0.6,0.55,0,0,0.171,0,0
1,0.275,0.275,0,0,0,0,0.614,0.564,0.269,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.171,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.343,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.136,0.136,0,0,0,0,0.614,0.538,0.0301,0,0,0,0,0
1,0.277,0.277,0,0,0,0,0.421,0.54,0.0706,0,0,0,0,0
0.667,0.274,0.274,0,0,0,0,0.421,0.548,0.113,0,0,0.171,0,0
0.667,0.263,0.263,0.467,0,0,0,0.421,0.548,0.147,0,0,0.0428,-1,1
0.667,0.256,0.256,0,0,0,0,0.421,0.548,0.174,0,0,0.0857,-1,1
0.667,0.245,0.245,0,0,0,0,0.421,0.548,0.191,0,0,0.0857,-1,1
0.667,0.237,0.237,0,0,0,0,0.421,0.548,0.204,0,0,0,-1,1
0.667,0.235,0.235,0,0,0,0,0.421,0.548,0.24,0,0,0,-1,1
0.667,0.235,0.235,0.717,0,0,0,0.421,0.548,0.273,0,0,0,-1,1
0.667,0.235,0.235,1,0,0,0,0.421,0.566,0.3,0,0,0,-1,1
0.667,0.238,0.238,0.883,0,0.319,0,0.421,0.591,0.315,0,0.0932,0.0428,-1,1
1,0.247,0.247,0,0,0.638,0.383,0.421,0.617,0.326,0,0.879,0.0428,0,0
1,0.384,0.384,0,0,0,0.333,0.912,0.658,0.565,0,0,0.32,0,0
1,0.467,0.467,0,0,0,0,1,0.645,0.743,0,0,0.214,0,0
0.667,0.413,0.413,0,0,0,0,0.807,0.6,0.588,0,0,0.171,0,0
1,0.726,0.726,0,0,0,0,1,0.568,0.806,0,0,0.245,0,0
0.667,0.388,0.388,0,0,0,0,0.807,0.531,0.345,0,0,0.128,0,0
0.667,0.116,0.116,0,0,0,0,0.614,0.533,0.0894,0,0,0.3,0,0
0.667,0.0743,0.0743,0,0,0,0,0.614,0.529,0.0451,0,0,0,0,0
0.667,0.0578,0.0578,0,0,0,0,0.614,0.529,0.0286,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.614,0.529,0.0211,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.614,0.529,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.136,0.136,0,0,0,0,0.614,0.538,0.0301,0,0,0.128,0,0
1,0.163,0.163,0,0,0,0,0.421,0.551,0.0444,0,0,0,0,0
1,0.162,0.162,0,0,0,0,0.421,0.555,0.0654,0,0,0,0,0
1,0.263,0.263,0,0,0,0,0.421,0.548,0.147,0,0,0.0857,-1,1
1,0.256,0.256,0,0,0,0,0.421,0.548,0.174,0,0,0.171,-1,1
1,0.245,0.245,0,0,0,0,0.421,0.548,0.191,0,0,0.128,-1,1
1,0.237,0.237,0,0,0,0,0.421,0.548,0.204,0,0,0,-1,1
1,0.235,0.235,0.467,0,0,0,0.421,0.548,0.24,0,0,0.149,-1,1
1,0.327,0.327,0,0,0,0,0.421,0.542,0.401,0,0,0.0677,-1,1
1,0.328,0.328,0,0,0,0,0.421,0.568,0.441,0,0,0.363,-1,1
1,0.332,0.332,0,0,0,0,0.421,0.606,0.464,0,0,0.128,-1,1
1,0.345,0.345,0,0,0,0,0.421,0.645,0.479,0,0,0.128,0,0
1,0.384,0.384,0,0,0,0,0.912,0.658,0.565,0,0,0.214,0,0
1,0.467,0.467,0.217,0,0,0,1,0.645,0.743,0,0,0.48,0,0
1,0.413,0.413,0.483,0,0,0,0.807,0.6,0.588,0,0,0.0428,0,0
1,0.501,0.501,0,0,0,0,0.807,0.566,0.543,0,0,0,0,0
0.667,0.219,0.219,0,0.7,0,0,0.614,0.546,0.182,0.683,0,0.0428,0,0
1,0.183,0.183,0,0,0,0,0.807,0.505,0.161,0.112,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.529,0.0188,0,0,0,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.529,0.0241,0,0,0,0,0
1,0.222,0.222,0,0,0,0,0.807,0.514,0.0488,0,0,0.238,0,0
0.667,0.163,0.163,0,0,0,0,0.421,0.551,0.0406,0,0,0.218,0,0
0.667,0.162,0.162,0.217,0,0,0,0.421,0.555,0.0473,0,0,0.128,0,0
0.333,0.156,0.156,0.483,0,0,0,0.421,0.555,0.0541,0,0,0.385,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.555,0.0593,0,0,0.257,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.555,0.0646,0,0,0.3,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.171,0,0
0,0.0495,0.0495,0.467,0,0,0,0.421,0.562,0.0159,0,0,0.171,0,0
0.333,0.142,0.142,0.467,0,0,0,0.421,0.555,0.0789,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.564,0.0871,0,0,0,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.576,0.106,0,0,0,0,0
0.667,0.247,0.247,0,0.7,0,0,0.421,0.617,0.239,0.506,0,0,0,0
0.667,0.273,0.273,0,0.7,0,0,0.749,0.626,0.32,0.582,0,0.0857,0,0
1,0.467,0.467,0,0,0,0,1,0.645,0.662,0.598,0,0.0857,0,0
1,0.595,0.595,0,0,0,0,1,0.619,0.817,0.154,0,0.0428,0,0
1,0.501,0.501,0,0,0,0,0.807,0.566,0.521,0,0,0.303,0,0
1,0.388,0.388,0,0,0,0,0.807,0.531,0.317,0,0,0.0543,0,0
1,0.116,0.116,0,0,0,0,0.614,0.533,0.0781,0,0,0.145,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0768,0.0768,0.7,0,0,0,0.614,0.529,0.0241,0,0,0.298,0,0
1,0.222,0.222,0.217,0,0.957,0,0.807,0.514,0.0488,0,0.309,0,0,0
0.667,0.277,0.277,1,0,0,0.883,0.421,0.54,0.0653,0,0.54,0,0,0
0.667,0.274,0.274,0.433,0,0,0.0833,0.421,0.548,0.0788,0,0.14,0.0428,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.555,0.0541,0,0,0.257,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.555,0.0593,0,0,0.128,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.555,0.0789,0,0,0.0428,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.564,0.0871,0,0,0,0,0
0.667,0.238,0.238,0.217,0,0,0,0.421,0.591,0.196,0,0,0,0,0
1,0.345,0.345,0.0167,0,0,0,0.421,0.645,0.351,0,0,0.171,0,0
1,0.384,0.384,0,0,0,0,0.912,0.658,0.473,0,0,0.257,0,0
1,0.328,0.328,0.217,0,0,0,0.807,0.617,0.446,0,0,0,0,0
1,0.595,0.595,1,0,0,0,1,0.619,0.817,0,0,0.0857,0,0
1,0.726,0.726,0.2,0,0,0,1,0.568,0.774,0,0,0.296,0,0
1,0.219,0.219,0,0,0,0,0.614,0.546,0.167,0,0,0.224,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.529,0.0188,0,0,0.206,0,0
0.667,0.0768,0.0768,0,0,0,0,0.614,0.529,0.0241,0,0,0.315,0,0
1,0.222,0.222,0,0,0,0,0.807,0.514,0.0488,0,0,0,0,0
0.667,0.163,0.163,0.233,0,0,0,0.421,0.551,0.0406,0,0,0.0428,0,0
0.667,0.274,0.274,0,0.917,0,0,0.421,0.548,0.0788,0.732,0,0.404,0,0
0.333,0.156,0.156,0,0.0167,0,0,0.421,0.555,0.0541,0.576,0,0.0857,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.555,0.0593,0.297,0,0.3,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.555,0.0646,0,0,0.0428,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.555,0.0676,0,0,0.257,0,0
0.333,0.142,0.142,0,0,0.319,0,0.421,0.555,0.0751,0,0.0193,0.0428,0,0
0.667,0.142,0.142,0,0,0,0.883,0.421,0.555,0.0789,0,0.709,0.128,0,0
0.667,0.142,0.142,0,0,0,0.0833,0.421,0.564,0.0871,0,0,0,0,0
0.667,0.144,0.144,0.217,0,0,0,0.421,0.576,0.106,0,0,0.214,0,0
1,0.345,0.345,0.0167,0,0,0,0.421,0.645,0.351,0,0,0.343,0,0
0.667,0.161,0.161,0,0,0,0,0.585,0.594,0.168,0,0,0,0,0
1,0.328,0.328,0,0,0,0,0.807,0.617,0.446,0,0,0.0428,0,0
0.667,0.231,0.231,0,0,0,0,0.614,0.581,0.283,0,0,0.128,0,0
0.667,0.275,0.275,0,0,0,0,0.614,0.564,0.269,0,0,0,0,0
1,0.219,0.219,0,0,0,0,0.614,0.546,0.167,0,0,0,0,0
1,0.116,0.116,0,0,0,0,0.614,0.533,0.0781,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0863,0,0
0.667,0.162,0.162,0,0,0,0,0.421,0.555,0.0473,0,0,0.083,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.555,0.0541,0,0,0,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.555,0.0593,0,0,0,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.555,0.0646,0,0,0.414,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.555,0.0676,0,0,0.211,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.548,0.134,0,0,0.0857,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.548,0.142,0,0,0.0428,0,0
0.667,0.235,0.235,0.217,0,0,0,0.421,0.566,0.158,0,0,0.0857,0,0
1,0.332,0.332,0.483,0,0,0,0.421,0.606,0.286,0,0,0.0428,0,0
0.667,0.247,0.247,0,0,0,0,0.421,0.617,0.239,0,0,0.0857,0,0
1,0.384,0.384,0,0,0,0,0.912,0.658,0.473,0,0,0.214,0,0
1,0.467,0.467,0,0,0,0,1,0.645,0.662,0,0,0.0981,0,0
1,0.595,0.595,0,0,0,0,1,0.619,0.817,0,0,0.359,0,0
1,0.726,0.726,0,0,0,0,1,0.568,0.774,0,0,0.116,0,0
1,0.219,0.219,0,0,0,0,0.614,0.546,0.167,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.214,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.529,0.0188,0,0,0.234,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.529,0.0241,0,0,0.179,0,0
0.667,0.136,0.136,0,0.917,0.638,0.383,0.614,0.538,0.0323,0.484,0.0322,0,0,0
0.667,0.163,0.163,0.217,0.0167,0,0.817,0.421,0.551,0.0406,0,0,0,0,0
0.333,0.162,0.162,0.483,0,0,0,0.421,0.555,0.0473,0,0,0.0428,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.555,0.0541,0,0,0.343,0,0
0.667,0.256,0.256,0.467,0,0,0,0.421,0.548,0.103,0,0,0.231,0,0
0.667,0.245,0.245,0,0,0,0,0.421,0.548,0.113,0,0,0,0,0
0.333,0.143,0.143,0,0.667,0,0,0.421,0.555,0.0676,0.557,0,0,0,0
0.667,0.235,0.235,0,0.0333,0,0,0.421,0.548,0.134,0.0679,0,0.0857,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.548,0.142,0,0,0,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.566,0.158,0,0,0,0,0
0.667,0.238,0.238,0.233,0,0,0,0.421,0.591,0.196,0,0,0.0857,0,0
