occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,refrigerator,extra_refrigerator,freezer,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,pool_pump,pool_heater,hot_tub_pump,hot_tub_heater,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,vacancy
1,0.0495,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0239,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0.372,0.373,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0305,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0.531,0.532,0,0,0,0
1,0.0495,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0522,1,0.23,0.147,0.23,0.23,0.156,0.156,0.452,0.452,0,0,0,0
1,0.163,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.316,0.483,0.0936,1,0.292,0.233,0.292,0.292,0.263,0.263,0.19,0.19,0,0,0.113,0
1,0.162,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.276,0.487,0.155,1,0.292,0.223,0.292,0.292,0.503,0.503,0.19,0.19,0,0,0,0
0.667,0.0495,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.205,1,0.283,0.208,0.283,0.283,0.725,0.725,0.151,0.151,0,0,0,0
0.333,0.0495,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.244,1,0.292,0.223,0.292,0.292,0.761,0.761,0.119,0.119,0,0,0.17,0
0.667,0.245,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.239,0.517,0.268,1,0.292,0.233,0.292,0.292,0.725,0.725,0.111,0.111,0,0,0.038,0
0.333,0.143,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.245,0.495,0.287,1,0.283,0.213,0.283,0.283,0.719,0.719,0.111,0.111,0,0,0.048,0
0.333,0.142,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.495,0.339,1,0.283,0.193,0.283,0.283,0.539,0.539,0.111,0.111,0,0,0,0
0.333,0.142,0.285,0.285,0,0,0.84,0.84,0.84,0,0,0,0.267,0.491,0.387,1,0.283,0.249,0.283,0.283,0.449,0.449,0.19,0.19,0,0,0,0
0.667,0.236,0.294,0.294,0,0,0.82,0.82,0.82,0,0,0,0.282,0.533,0.427,1,0.292,0.299,0.292,0.292,0.365,0.365,0.46,0.46,0,0,0.019,0
0.667,0.239,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.325,0.549,0.448,1,0.398,0.558,0.398,0.398,0.222,0.222,0.998,1,0,0,0.038,0
0.333,0.151,0.488,0.488,0,0,0.96,0.96,0.96,0,0,0,0.334,0.524,0.464,1,0.504,0.817,0.504,0.504,0.138,0.138,0.967,0.968,0,0.083,0.029,0
1,0.408,0.58,0.58,0,0,1,1,1,0,0.957,0.133,0.58,0.653,0.546,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0.539,0.54,0,0.659,0.01,0
1,0.518,0.616,0.616,0,0.715,0.96,0.96,0.96,0,0,0.535,0.616,0.616,0.718,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0.483,0.484,0,0.842,0.01,0
1,0.668,0.653,0.653,0,1,0.94,0.94,0.94,0,0,0,0.653,0.579,0.844,1,0.716,0.223,0.716,0.716,0.024,0.024,0.404,0.405,0,0.677,0.057,0
1,0.788,0.635,0.635,0,1,0.92,0.92,0.92,0,0,0,0.635,0.555,0.779,1,0.761,0.0964,0.761,0.761,0.018,0.018,0.341,0.341,0,0,0.109,0
1,0.571,0.543,0.543,0,0.648,0.88,0.88,0.88,0,0,0,0.543,0.493,0.492,1,0.663,0.066,0.663,0.663,0.018,0.018,0.19,0.19,0,0,0.32,0
1,0.183,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.393,0.451,0.224,1,0.575,0.0355,0.575,0.575,0.018,0.018,0.19,0.19,0,0,0.16,0
1,0.0743,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.294,0.454,0.0957,1,0.389,0.0203,0.389,0.389,0.018,0.018,0.19,0.19,0,0,0.116,0
1,0.0495,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0479,1,0.203,0.00507,0.203,0.203,0.018,0.018,0.23,0.23,0,0,0,0
1,0.0495,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0261,1,0.168,0.00507,0.168,0.168,0.018,0.018,0.19,0.19,0,0,0.01,0
1,0.0495,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0174,1,0.133,0.0101,0.133,0.133,0.024,0.024,0.23,0.23,0,0,0,0
1,0.0495,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0239,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0.372,0.373,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0305,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0.531,0.532,0,0,0,0
1,0.0495,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0522,1,0.23,0.147,0.23,0.23,0.156,0.156,0.452,0.452,0,0,0,0
1,0.0495,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0936,1,0.292,0.233,0.292,0.292,0.263,0.263,0.19,0.19,0,0,0,0
1,0.0495,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.155,1,0.292,0.223,0.292,0.292,0.503,0.503,0.19,0.19,0,0,0,0
1,0.156,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.242,0.487,0.205,1,0.283,0.208,0.283,0.283,0.725,0.725,0.151,0.151,0,0,0.162,0
1,0.256,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.233,0.508,0.244,1,0.292,0.223,0.292,0.292,0.761,0.761,0.119,0.119,0,0,0.108,0
1,0.245,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.239,0.517,0.268,1,0.292,0.233,0.292,0.292,0.725,0.725,0.111,0.111,0,0,0.264,0
0.667,0.237,0.221,0.221,0,0.465,0.84,0.84,0.84,0.667,0,0,0.233,0.525,0.287,1,0.283,0.213,0.283,0.283,0.719,0.719,0.111,0.111,0.5,0,0.048,0
0.667,0.235,0.258,0.258,0,1,0.84,0.84,0.84,0.25,0,0,0.258,0.525,0.339,1,0.283,0.193,0.283,0.283,0.539,0.539,0.111,0.111,0.646,0,0.038,0
0.667,0.235,0.285,0.285,0,1,0.84,0.84,0.84,0,0,0,0.276,0.517,0.387,1,0.283,0.249,0.283,0.283,0.449,0.449,0.19,0.19,0.808,0,0,0
0.667,0.236,0.294,0.294,0,0.183,0.82,0.82,0.82,0,0,0,0.282,0.533,0.427,1,0.292,0.299,0.292,0.292,0.365,0.365,0.46,0.46,0.767,0,0.029,0
0.667,0.239,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.325,0.549,0.448,1,0.398,0.558,0.398,0.398,0.222,0.222,0.998,1,0.796,0,0.019,0
1,0.353,0.488,0.488,0,0,0.96,0.96,0.96,0,0,0,0.488,0.641,0.464,1,0.504,0.817,0.504,0.504,0.138,0.138,0.967,0.968,0.621,0,0.019,0
0.667,0.289,0.58,0.58,0,0,1,1,1,0,0,0,0.472,0.591,0.546,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0.539,0.54,0.696,0,0.029,0
0.667,0.362,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.497,0.566,0.718,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0.483,0.484,0.65,0,0.048,0
0.667,0.462,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.521,0.541,0.844,1,0.716,0.223,0.716,0.716,0.024,0.024,0.404,0.405,0.692,0,0.029,0
1,0.788,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.635,0.555,0.779,1,0.761,0.0964,0.761,0.761,0.018,0.018,0.341,0.341,0,0,0.142,0
1,0.397,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.448,0.484,0.492,1,0.663,0.066,0.663,0.663,0.018,0.018,0.19,0.19,0,0,0.14,0
1,0.183,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.393,0.451,0.224,1,0.575,0.0355,0.575,0.575,0.018,0.018,0.19,0.19,0,0,0.145,0
1,0.099,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.331,0.443,0.0805,1,0.389,0.0203,0.389,0.389,0.018,0.018,0.19,0.19,0,0,0.01,0
1,0.0578,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.285,0.446,0.0392,1,0.203,0.00507,0.203,0.203,0.018,0.018,0.23,0.23,0,0,0.01,0
1,0.0495,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0196,1,0.168,0.00507,0.168,0.168,0.018,0.018,0.19,0.19,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0152,1,0.133,0.0101,0.133,0.133,0.024,0.024,0.23,0.23,0,0,0,0
1,0.0495,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0239,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0.372,0.373,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0392,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0.531,0.532,0,0,0.376,0
1,0.136,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.304,0.462,0.0631,1,0.23,0.147,0.23,0.23,0.156,0.156,0.452,0.452,0,0,0,0
0.667,0.277,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.374,0.5,0.087,1,0.292,0.233,0.292,0.292,0.263,0.263,0.19,0.19,0,0,0,0
0.333,0.162,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.276,0.487,0.107,1,0.292,0.223,0.292,0.292,0.503,0.503,0.19,0.19,0,0,0,0
0.333,0.156,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.242,0.487,0.126,1,0.283,0.208,0.283,0.283,0.725,0.725,0.151,0.151,0,0,0.038,0
0.333,0.153,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.245,0.487,0.141,1,0.292,0.223,0.292,0.292,0.761,0.761,0.119,0.119,0,0,0.01,0
0.333,0.147,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.248,0.491,0.157,1,0.292,0.233,0.292,0.292,0.725,0.725,0.111,0.111,0,0,0.029,0
0.333,0.143,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.245,0.495,0.165,1,0.283,0.213,0.283,0.283,0.719,0.719,0.111,0.111,0,0,0.01,0
0.333,0.142,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.495,0.187,1,0.283,0.193,0.283,0.283,0.539,0.539,0.111,0.111,0,0,0,0
0.333,0.142,0.285,0.285,0,0.216,0.84,0.84,0.84,0,0,0,0.267,0.491,0.198,1,0.283,0.249,0.283,0.283,0.449,0.449,0.19,0.19,0,0,0.048,0
0.667,0.236,0.294,0.294,0,0.249,0.82,0.82,0.82,0,0,0,0.282,0.533,0.222,1,0.292,0.299,0.292,0.292,0.365,0.365,0.46,0.46,0,0,0.019,0
1,0.334,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.359,0.592,0.276,1,0.398,0.558,0.398,0.398,0.222,0.222,0.998,1,0,0,0.01,0
1,0.353,0.488,0.488,0,0,0.96,0.96,0.96,0,0,0,0.488,0.641,0.339,1,0.504,0.817,0.504,0.504,0.138,0.138,0.967,0.968,0,0,0,0
1,0.408,0.58,0.58,0,0,1,1,1,0.417,0,0,0.58,0.653,0.457,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0.539,0.54,0.309,0,0,0
1,0.518,0.616,0.616,0,0,0.96,0.96,0.96,0.266,0,0,0.616,0.616,0.64,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0.483,0.484,0.704,0,0.019,0
1,0.668,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.79,1,0.716,0.223,0.716,0.716,0.024,0.024,0.404,0.405,0.592,0,0.038,0
1,0.788,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.635,0.555,0.749,1,0.761,0.0964,0.761,0.761,0.018,0.018,0.341,0.341,0.763,0,0.038,0
1,0.571,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.543,0.493,0.453,1,0.663,0.066,0.663,0.663,0.018,0.018,0.19,0.19,0.592,0,0,0
1,0.116,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.325,0.458,0.196,1,0.575,0.0355,0.575,0.575,0.018,0.018,0.19,0.19,0,0,0,0
1,0.0495,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0805,1,0.389,0.0203,0.389,0.389,0.018,0.018,0.19,0.19,0,0,0,0
1,0.0495,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0392,1,0.203,0.00507,0.203,0.203,0.018,0.018,0.23,0.23,0,0,0,0
1,0.0495,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0196,1,0.168,0.00507,0.168,0.168,0.018,0.018,0.19,0.19,0,0,0.029,0
1,0.0495,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0152,1,0.133,0.0101,0.133,0.133,0.024,0.024,0.23,0.23,0,0,0,0
0.667,0.05,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.273,0.442,0.0239,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0.372,0.373,0,0,0.497,0
0.667,0.104,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.307,0.426,0.0392,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0.531,0.532,0,0,0.17,0
0.667,0.222,0.396,0.396,0,0,0.76,0.76,0.76,0,0.638,0.133,0.35,0.459,0.0631,1,0.23,0.147,0.23,0.23,0.156,0.156,0.452,0.452,0,0.127,0.217,0
0,0.0495,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0.317,0.258,0.465,0.087,1,0.292,0.233,0.292,0.292,0.263,0.263,0.19,0.19,0,0,0,0
0,0.0495,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.107,1,0.292,0.223,0.292,0.292,0.503,0.503,0.19,0.19,0,0,0.038,0
0,0.0495,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.126,1,0.283,0.208,0.283,0.283,0.725,0.725,0.151,0.151,0,0,0,0
0,0.0495,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.141,1,0.292,0.223,0.292,0.292,0.761,0.761,0.119,0.119,0,0,0.01,0
0.333,0.147,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.248,0.491,0.157,1,0.292,0.233,0.292,0.292,0.725,0.725,0.111,0.111,0,0,0,0
0.333,0.143,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.245,0.495,0.165,1,0.283,0.213,0.283,0.283,0.719,0.719,0.111,0.111,0,0,0,0
0.333,0.142,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.495,0.187,1,0.283,0.193,0.283,0.283,0.539,0.539,0.111,0.111,0,0,0,0
0.333,0.142,0.285,0.285,0,0,0.84,0.84,0.84,0,0,0,0.267,0.491,0.198,1,0.283,0.249,0.283,0.283,0.449,0.449,0.19,0.19,0,0,0,0
0.333,0.143,0.294,0.294,0,0,0.82,0.82,0.82,0,0,0,0.27,0.499,0.222,1,0.292,0.299,0.292,0.292,0.365,0.365,0.46,0.46,0,0,0.01,0
0.333,0.144,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.291,0.507,0.276,1,0.398,0.558,0.398,0.398,0.222,0.222,0.998,1,0,0,0.086,0
0.667,0.252,0.488,0.488,0,0.216,0.96,0.96,0.96,0.166,0,0,0.411,0.582,0.339,1,0.504,0.817,0.504,0.504,0.138,0.138,0.967,0.968,0.15,0,0,0
1,0.289,0.58,0.58,0,0.731,1,1,1,0.517,0,0,0.472,0.591,0.457,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0.539,0.54,0.563,0,0.048,0
1,0.518,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.616,0.616,0.64,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0.483,0.484,0.538,0,0.01,0
1,0.668,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.79,1,0.716,0.223,0.716,0.716,0.024,0.024,0.404,0.405,0,0,0.029,0
1,0.542,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.509,0.525,0.749,1,0.761,0.0964,0.761,0.761,0.018,0.018,0.341,0.341,0,0,0.136,0
1,0.397,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.448,0.484,0.453,1,0.663,0.066,0.663,0.663,0.018,0.018,0.19,0.19,0,0,0.264,0
1,0.116,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.325,0.458,0.196,1,0.575,0.0355,0.575,0.575,0.018,0.018,0.19,0.19,0,0,0.01,0
1,0.0743,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.294,0.454,0.0805,1,0.389,0.0203,0.389,0.389,0.018,0.018,0.19,0.19,0,0,0.01,0
1,0.0495,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0392,1,0.203,0.00507,0.203,0.203,0.018,0.018,0.23,0.23,0,0,0,0
1,0.0495,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0196,1,0.168,0.00507,0.168,0.168,0.018,0.018,0.19,0.19,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0152,1,0.133,0.0101,0.133,0.133,0.024,0.024,0.23,0.23,0,0,0,0
1,0.0495,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0239,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0.372,0.373,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0392,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0.531,0.532,0,0,0,0
0.667,0.0495,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0631,1,0.23,0.147,0.23,0.23,0.156,0.156,0.452,0.452,0,0,0,0
0.333,0.163,0.432,0.432,0,0.715,0.8,0.8,0.8,0,0,0,0.316,0.483,0.087,1,0.292,0.233,0.292,0.292,0.263,0.263,0.19,0.19,0,0,0,0
0.667,0.274,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.294,0.508,0.107,1,0.292,0.223,0.292,0.292,0.503,0.503,0.19,0.19,0,0,0,0
0.667,0.263,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.227,0.508,0.126,1,0.283,0.208,0.283,0.283,0.725,0.725,0.151,0.151,0,0,0,0
0.333,0.153,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.245,0.487,0.141,1,0.292,0.223,0.292,0.292,0.761,0.761,0.119,0.119,0,0,0,0
0,0.0495,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.157,1,0.292,0.233,0.292,0.292,0.725,0.725,0.111,0.111,0,0,0.038,0
0,0.0495,0.221,0.221,0,0.233,0.84,0.84,0.84,0,0,0,0.258,0.465,0.165,1,0.283,0.213,0.283,0.283,0.719,0.719,0.111,0.111,0,0,0.019,0
0.333,0.142,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.495,0.187,1,0.283,0.193,0.283,0.283,0.539,0.539,0.111,0.111,0,0,0.019,0
0.333,0.142,0.285,0.285,0,0,0.84,0.84,0.84,0.684,0,0,0.267,0.491,0.198,1,0.283,0.249,0.283,0.283,0.449,0.449,0.19,0.19,0.821,0,0.076,0
0.333,0.143,0.294,0.294,0,0,0.82,0.82,0.82,0,0,0,0.27,0.499,0.222,1,0.292,0.299,0.292,0.292,0.365,0.365,0.46,0.46,0.783,0,0,0
0.333,0.144,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.291,0.507,0.276,1,0.398,0.558,0.398,0.398,0.222,0.222,0.998,1,0.326,0,0,0
0.667,0.252,0.488,0.488,0,0,0.96,0.96,0.96,0.166,0,0,0.411,0.582,0.339,1,0.504,0.817,0.504,0.504,0.138,0.138,0.967,0.968,0.2,0,0.038,0
1,0.408,0.58,0.58,0,0,1,1,1,0.754,0,0,0.58,0.653,0.457,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0.539,0.54,0.633,0,0.086,0
1,0.518,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.616,0.616,0.64,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0.483,0.484,0.783,0,0.165,0
1,0.668,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.79,1,0.716,0.223,0.716,0.716,0.024,0.024,0.404,0.405,0.6,0,0,0
1,0.542,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.509,0.525,0.749,1,0.761,0.0964,0.761,0.761,0.018,0.018,0.341,0.341,0.854,0,0.16,0
1,0.223,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.353,0.475,0.453,1,0.663,0.066,0.663,0.663,0.018,0.018,0.19,0.19,0.385,0,0.24,0
1,0.116,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.325,0.458,0.196,1,0.575,0.0355,0.575,0.575,0.018,0.018,0.19,0.19,0,0,0.107,0
1,0.0743,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.294,0.454,0.0805,1,0.389,0.0203,0.389,0.389,0.018,0.018,0.19,0.19,0,0,0,0
1,0.0495,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0392,1,0.203,0.00507,0.203,0.203,0.018,0.018,0.23,0.23,0,0,0,0
1,0.0495,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0196,1,0.168,0.00507,0.168,0.168,0.018,0.018,0.19,0.19,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0152,1,0.133,0.0101,0.133,0.133,0.024,0.024,0.23,0.23,0,0,0,0
1,0.0495,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0239,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0.372,0.373,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0392,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0.531,0.532,0,0,0.11,0
1,0.136,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.304,0.462,0.0631,1,0.23,0.147,0.23,0.23,0.156,0.156,0.452,0.452,0,0,0.249,0
1,0.277,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.374,0.5,0.087,1,0.292,0.233,0.292,0.292,0.263,0.263,0.19,0.19,0,0,0.366,0
1,0.274,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.294,0.508,0.107,1,0.292,0.223,0.292,0.292,0.503,0.503,0.19,0.19,0,0,0,0
0.667,0.156,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.242,0.487,0.126,1,0.283,0.208,0.283,0.283,0.725,0.725,0.151,0.151,0,0,0.176,0
0.667,0.153,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.245,0.487,0.141,1,0.292,0.223,0.292,0.292,0.761,0.761,0.119,0.119,0,0,0.206,0
0.667,0.147,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.248,0.491,0.157,1,0.292,0.233,0.292,0.292,0.725,0.725,0.111,0.111,0,0,0,0
0.333,0.0495,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.258,0.465,0.165,1,0.283,0.213,0.283,0.283,0.719,0.719,0.111,0.111,0,0,0.019,0
0.333,0.142,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.495,0.187,1,0.283,0.193,0.283,0.283,0.539,0.539,0.111,0.111,0,0,0.029,0
0.667,0.235,0.285,0.285,0,0,0.84,0.84,0.84,0,0,0,0.276,0.517,0.198,1,0.283,0.249,0.283,0.283,0.449,0.449,0.19,0.19,0,0,0.098,0
1,0.329,0.294,0.294,0,0,0.82,0.82,0.82,0,0,0,0.294,0.567,0.222,1,0.292,0.299,0.292,0.292,0.365,0.365,0.46,0.46,0,0,0.18,0
1,0.334,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.359,0.592,0.276,1,0.398,0.558,0.398,0.398,0.222,0.222,0.998,1,0,0,0,0
0.667,0.252,0.488,0.488,0,0.216,0.96,0.96,0.96,0,0,0,0.411,0.582,0.339,1,0.504,0.817,0.504,0.504,0.138,0.138,0.967,0.968,0,0,0,0
0.667,0.289,0.58,0.58,0,0.979,1,1,1,0,0,0,0.472,0.591,0.457,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0.539,0.54,0,0,0.076,0
0.667,0.362,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.497,0.566,0.64,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0.483,0.484,0,0,0.01,0
0.667,0.462,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.521,0.541,0.79,1,0.716,0.223,0.716,0.716,0.024,0.024,0.404,0.405,0,0,0.076,0
0.333,0.296,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.383,0.495,0.749,1,0.761,0.0964,0.761,0.761,0.018,0.018,0.341,0.341,0,0,0,0
1,0.571,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.543,0.493,0.453,1,0.663,0.066,0.663,0.663,0.018,0.018,0.19,0.19,0,0,0.14,0
1,0.116,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.325,0.458,0.196,1,0.575,0.0355,0.575,0.575,0.018,0.018,0.19,0.19,0,0,0.198,0
1,0.0495,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0805,1,0.389,0.0203,0.389,0.389,0.018,0.018,0.19,0.19,0,0,0.038,0
1,0.0495,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0392,1,0.203,0.00507,0.203,0.203,0.018,0.018,0.23,0.23,0,0,0,0
1,0.0495,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0196,1,0.168,0.00507,0.168,0.168,0.018,0.018,0.19,0.19,0,0,0,0
1,0.0495,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0152,1,0.133,0.0101,0.133,0.133,0.024,0.024,0.23,0.23,0,0,0,0
1,0.0495,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0239,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0.372,0.373,0,0,0.138,0
1,0.0768,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.282,0.446,0.0392,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0.531,0.532,0,0,0.17,0
