occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,heating_setpoint,cooling_setpoint
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.552,0.119,0,0,0.252,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.134,0,0,0.352,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.142,0,0,0,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.57,0.158,0,0,0.13,0,0
0.333,0.145,0.145,0.233,0,0,0,0.421,0.581,0.106,0,0,0.26,0,0
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.239,0,0,0.463,0,0
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.32,0,0,0.173,0,0
0.333,0.19,0.19,0,0,0,0,0.614,0.594,0.231,0,0,0.346,0,0
0.667,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0.0433,0,0
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.269,0,0,0,0,0
0.667,0.221,0.221,0.233,0,0,0,0.614,0.55,0.167,0,0,0,0,0
1,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0.0433,0,0
1,0.0749,0.0749,0,0,0,0,0.614,0.533,0.0383,0,0,0,0,0
1,0.0583,0.0583,0,0,0,0,0.614,0.533,0.0241,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.165,0.165,0,0,0.103,0,0.421,0.555,0.0406,0,0,0.264,0,0
0.667,0.277,0.277,1,0,0.414,0.233,0.421,0.552,0.0788,0,0.283,0.18,0,0
0.667,0.266,0.266,0.883,0,0,0,0.421,0.552,0.0923,0,0.593,0,0,0
0.667,0.258,0.258,0,0,0,0,0.421,0.552,0.103,0,0.527,0.173,0,0
0.667,0.247,0.247,0,0,0,0,0.421,0.552,0.113,0,0.0299,0.0433,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.552,0.119,0,0,0.0866,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.134,0,0,0.216,0,0
0.667,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.13,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0,0
0.333,0.05,0.05,0.233,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
0.333,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0.138,0,0.0866,0,0
0.667,0.331,0.331,0,0.833,0,0,0.807,0.622,0.446,0.486,0,0,0,0
0.667,0.417,0.417,0,0.1,0,0,0.807,0.604,0.55,0,0,0,0,0
0.667,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0.0433,0,0
1,0.563,0.563,0,0,0,0,1,0.52,0.468,0,0,0.0433,0,0
1,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.143,0,0
1,0.0775,0.0775,0,0,0,0,0.614,0.533,0.0241,0,0,0.198,0,0
1,0.137,0.137,0,0,0,0,0.614,0.542,0.0323,0,0,0.166,0,0
1,0.279,0.279,0.25,0,0,0,0.421,0.544,0.0653,0,0,0.201,0,0
0.667,0.277,0.277,0.683,0.0833,0,0,0.421,0.552,0.0788,0.503,0,0.0433,0,0
0.333,0.158,0.158,0.5,1,0,0,0.421,0.559,0.0541,0.335,0,0,0,0
0.333,0.154,0.154,0.433,0.0833,0,0,0.421,0.559,0.0593,0,0,0,0,0
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.0646,0,0,0.13,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.0676,0,0,0.0866,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.0751,0,0,0.0433,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.13,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.568,0.0871,0,0,0.26,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.106,0,0,0.173,0,0
0.333,0.149,0.149,0.7,0,0,0,0.421,0.594,0.128,0,0,0.242,0,0
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.32,0,0,0.13,0,0
0.333,0.19,0.19,0,0,0,0,0.614,0.594,0.231,0,0,0.13,0,0
0.333,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0.0866,0,0
0.667,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0,0,0
0.667,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0.13,0,0
0.667,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0691,0,0
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0406,0,0,0.219,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.158,0.158,0,0,0,0,0.421,0.559,0.0541,0,0,0,0,0
0.667,0.154,0.154,0,0,0,0,0.421,0.559,0.0593,0,0,0.0866,0,0
0.667,0.149,0.149,0.25,0.583,0,0,0.421,0.559,0.0646,0.667,0,0.13,0,0
0.667,0.239,0.239,1,0.583,0,0,0.421,0.552,0.119,0.127,0,0,0,0
1,0.331,0.331,1,0.333,0,0,0.421,0.546,0.194,0.652,0,0.13,0,0
1,0.33,0.33,0.35,0.717,0,0,0.421,0.546,0.205,0.543,0,0.303,0,0
0.667,0.237,0.237,0,0.35,0,0,0.421,0.57,0.158,0.762,0,0.303,0,0
0.667,0.24,0.24,0,0,0,0,0.421,0.596,0.196,0.21,0,0.0433,0,0
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.239,0,0,0.0433,0,0
0.333,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0,0,0.0866,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.446,0,0,0.216,0,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.55,0,0,0.0866,0,0
1,0.505,0.505,0,0,0,0,0.807,0.57,0.521,0,0,0.303,0,0
1,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0444,0,0,0.163,0,0
1,0.163,0.163,0,0,0,0,0.421,0.559,0.0654,0,0,0.0731,0,0
1,0.266,0.266,0,0,0,0,0.421,0.552,0.147,0,0,0.384,-1,1
1,0.258,0.258,0,0,0,0,0.421,0.552,0.174,0,0,0.382,-1,1
1,0.247,0.247,0,0,0,0,0.421,0.552,0.191,0,0,0.229,-1,1
1,0.239,0.239,0.7,0,0,0,0.421,0.552,0.204,0,0,0.522,-1,1
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.24,0,0,0.343,-1,1
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.273,0,0,0,-1,1
0.667,0.237,0.237,0,0,0,0,0.421,0.57,0.3,0,0,0.323,-1,1
0.667,0.24,0.24,0,0,0,0,0.421,0.596,0.315,0,0,0.182,-1,1
0.333,0.149,0.149,0.233,0,0,0,0.421,0.594,0.172,0,0,0.0866,0,0
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.383,0,0,0.389,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.501,0,0,0.216,0,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.588,0,0,0.0866,0,0
1,0.505,0.505,0,0,0,0,0.807,0.57,0.543,0,0,0,0,0
1,0.221,0.221,0,0,0,0,0.614,0.55,0.182,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.173,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.163,0.163,0,0,0,0,0.421,0.553,0.0444,0,0,0,0,0
0.667,0.273,0.273,0,0,0.517,0.683,0.421,0.55,0.113,0.105,0.277,0.335,0,0
0.667,0.26,0.26,0,0.667,0,0,0.421,0.55,0.148,0.637,0.43,0.0714,-1,1
0.667,0.253,0.253,0,0.467,0,0,0.421,0.55,0.175,0,0.596,0.0433,-1,1
0.667,0.242,0.242,0.233,0,0,0,0.421,0.55,0.191,0,0.529,0.173,-1,1
1,0.327,0.327,0,0,0,0,0.421,0.542,0.298,0,0.321,0.13,-1,1
1,0.323,0.323,0,0,0,0,0.421,0.542,0.352,0,0.169,0.246,-1,1
1,0.323,0.323,0,0,0,0,0.421,0.542,0.402,0,0.341,0,-1,1
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.16,0,0,0.13,-1,1
0.667,0.235,0.235,0,0,0,0,0.421,0.593,0.316,0,0,0.0866,-1,1
0.667,0.244,0.244,0,0,0,0,0.421,0.619,0.327,0,0,0.26,0,0
0.667,0.271,0.271,0,0,0,0,0.749,0.627,0.384,0,0,0.0866,0,0
0.667,0.327,0.327,0,0,0,0,0.807,0.619,0.503,0,0,0.211,0,0
0.667,0.413,0.413,0,0,0,0,0.807,0.601,0.59,0,0,0.272,0,0
1,0.501,0.501,0,0,0,0,0.807,0.567,0.545,0,0,0.194,0,0
1,0.22,0.22,0,0,0,0,0.614,0.549,0.182,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.314,0,0
1,0.39,0.39,0,0,0,0,0.421,0.529,0.0903,0,0,0.468,0,0
1,0.384,0.384,0,0,0,0,0.421,0.542,0.111,0,0,0.364,0,0
1,0.366,0.366,0.25,0,0,0,0.421,0.542,0.131,0,0,0.017,0,0
0.667,0.253,0.253,0.45,0,0,0,0.421,0.55,0.103,0,0,0.0665,0,0
0.333,0.146,0.146,0,0,0,0,0.421,0.558,0.0648,0,0,0.748,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.558,0.0678,0,0,0.114,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.0753,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.0791,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.0873,0,0,0.0866,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.579,0.106,0,0,0.26,0,0
0.333,0.147,0.147,0.233,0,0,0,0.421,0.592,0.128,0,0,0.0433,0,0
0.333,0.16,0.16,0,0,0,0,0.585,0.596,0.169,0.225,0,0.346,0,0
0.667,0.327,0.327,0,0.833,0,0,0.807,0.619,0.448,0.733,0,0.173,0,0
1,0.595,0.595,0,0.3,0,0,1,0.619,0.82,0,0,0.112,0,0
0.667,0.276,0.276,0,0,0,0,0.614,0.566,0.269,0,0,0.0866,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.077,0.077,0,0,0,0,0.614,0.532,0.0241,0,0,0.179,0,0
1,0.222,0.222,0,0,0,0,0.807,0.515,0.0489,0,0,0.185,0,0
0.667,0.276,0.276,0.233,0,0,0,0.421,0.541,0.0655,0,0,0,0,0
0.333,0.161,0.161,0,0,0,0,0.421,0.558,0.0475,0,0,0.791,0,0
0.333,0.155,0.155,0,0,0,0,0.421,0.558,0.0542,0,0,0.563,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0,0
0.333,0.146,0.146,0.7,0,0,0,0.421,0.558,0.0648,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.558,0.0678,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.55,0.135,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.55,0.142,0,0,0.13,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.0873,0,0,0.303,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.593,0.196,0,0,0.173,0,0
0.667,0.244,0.244,0,0,0,0,0.421,0.619,0.24,0,0,0.0866,0,0
0.667,0.271,0.271,0,0,0,0,0.749,0.627,0.321,0,0,0.534,0,0
0.333,0.188,0.188,0,0,0,0,0.614,0.592,0.232,0,0,0.216,0,0
0.333,0.232,0.232,0,0,0,0,0.614,0.583,0.284,0,0,0.145,0,0
0.667,0.501,0.501,0,0,0,0,0.807,0.567,0.523,0,0,0.0433,0,0
0.667,0.389,0.389,0,0,0,0,0.807,0.533,0.318,0,0,0.13,0,0
0.667,0.117,0.117,0,0,0,0,0.614,0.536,0.0783,0,0,0.128,0,0
0.667,0.0749,0.0749,0,0,0,0,0.614,0.532,0.0384,0,0,0.102,0,0
0.667,0.0583,0.0583,0,0,0,0,0.614,0.532,0.0241,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.807,0.498,0.0188,0,0,0.216,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.0504,0.0504,0,0,0,0,0.614,0.532,0.0189,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.667,0.136,0.136,0.467,0,0,0,0.614,0.54,0.0324,0,0,0.678,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.155,0.155,0.467,0,0,0,0.421,0.558,0.0542,0,0,0.0866,0,0
0.667,0.253,0.253,0,0,0,0,0.421,0.55,0.103,0,0,0,0,0
0.667,0.242,0.242,0,0,0,0,0.421,0.55,0.114,0,0,0.273,0,0
0.667,0.234,0.234,0,0,0,0,0.421,0.55,0.12,0,0,0.358,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.0791,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.567,0.159,0,0,0,0,0
0.667,0.235,0.235,0.25,0,0,0,0.421,0.593,0.196,0,0,0,0,0
0.333,0.147,0.147,0.217,0,0,0,0.421,0.592,0.128,0,0,0.13,0,0
0.667,0.271,0.271,0,0,0,0,0.749,0.627,0.321,0,0,0.0866,0,0
0.333,0.188,0.188,0,0,0,0,0.614,0.592,0.232,0,0,0.26,0,0
0.667,0.413,0.413,0,0,0,0,0.807,0.601,0.552,0,0,0.0866,0,0
0.667,0.501,0.501,0.467,0,0,0,0.807,0.567,0.523,0,0,0,0,0
0.667,0.389,0.389,0,0,0,0,0.807,0.533,0.318,0,0,0.0866,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.222,0.222,0,0,0,0,0.807,0.515,0.0489,0,0,0,0,0
1,0.39,0.39,0,0,0,0,0.421,0.529,0.0903,0,0,0.206,0,0
0.667,0.273,0.273,0,0,0,0,0.421,0.55,0.079,0,0,0.25,0,0
0.667,0.26,0.26,0,0,0,0,0.421,0.55,0.0926,0,0,0.212,0,0
1,0.354,0.354,0,0,0,0,0.421,0.542,0.147,0,0,0.21,0,0
0.667,0.242,0.242,0,0,0,0,0.421,0.55,0.114,0,0,0.0866,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.558,0.0678,0,0,0,0,0
0.667,0.232,0.232,0,0,0.517,0.117,0.421,0.55,0.135,0,0,0.0433,0,0
0.667,0.232,0.232,0,0,0,1,0.421,0.55,0.142,0,0.33,0.0433,0,0
0.667,0.232,0.232,0,0,0,0.0333,0.421,0.567,0.159,0,0.408,0.0433,0,0
0.667,0.235,0.235,0.467,0,0,0,0.421,0.593,0.196,0,0.172,0.13,0,0
1,0.341,0.341,0,0,0,0,0.421,0.645,0.352,0,0,0.216,0,0
0.667,0.271,0.271,0,0,0,0,0.749,0.627,0.321,0,0,0.173,0,0
0.667,0.327,0.327,0,0,0,0,0.807,0.619,0.448,0,0,0,0,0
0.667,0.413,0.413,0,0,0,0,0.807,0.601,0.552,0,0,0.141,0,0
0.667,0.501,0.501,0,0,0,0,0.807,0.567,0.523,0,0,0.13,0,0
1,0.389,0.389,0,0,0,0,0.807,0.533,0.318,0,0,0.26,0,0
1,0.117,0.117,0,0,0,0,0.614,0.536,0.0783,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.136,0.136,0.217,0,0,0,0.614,0.54,0.0324,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.155,0.155,0,0,0,0,0.421,0.558,0.0542,0,0,0.413,0,0
0.667,0.151,0.151,0,0,0,0,0.421,0.558,0.0595,0,0,0.173,0,0
0.667,0.146,0.146,0.467,0,0,0,0.421,0.558,0.0648,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.333,0.05,0.05,0,0,0.103,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.333,0.05,0.05,0,0,0.414,0.45,0.421,0.566,0.0159,0,0.288,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.579,0.106,0,0.361,0,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.592,0.128,0,0.518,0,0,0
0.333,0.16,0.16,0,0,0,0,0.585,0.596,0.169,0,0.468,0.0433,0,0
0.333,0.188,0.188,0,0,0,0,0.614,0.592,0.232,0,0.427,0.0866,0,0
0.667,0.413,0.413,0,0,0,0,0.807,0.601,0.552,0,0,0.173,0,0
0.667,0.276,0.276,0,0,0,0,0.614,0.566,0.269,0,0,0.0433,0,0
0.667,0.22,0.22,0,0,0,0,0.614,0.549,0.167,0,0,0.13,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.173,0,0
1,0.05,0.05,0,0,0,0,0.614,0.532,0.0211,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.532,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.13,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.161,0.161,0,0,0,0,0.421,0.558,0.0655,0,0,0.42,0,0
1,0.26,0.26,0,0.417,0,0,0.421,0.55,0.148,0.645,0,0.524,-1,1
0.667,0.253,0.253,0,0.5,0,0,0.421,0.55,0.175,0.659,0,0.142,-1,1
0.667,0.242,0.242,0,0,0,0,0.421,0.55,0.191,0,0,0,-1,1
0.333,0.142,0.142,0,0,0,0,0.421,0.558,0.111,0,0,0.346,-1,1
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.129,0,0,0.0433,-1,1
0.667,0.232,0.232,0,0,0,0,0.421,0.55,0.274,0,0,0.13,-1,1
0.667,0.232,0.232,0,0,0,0,0.421,0.567,0.301,0,0,0.0433,-1,1
0.667,0.235,0.235,0.333,0,0,0,0.421,0.593,0.316,0,0,0.0866,-1,1
0.667,0.244,0.244,0.367,0,0,0,0.421,0.619,0.327,0,0,0.0433,0,0
0.667,0.271,0.271,0,0,0,0,0.749,0.627,0.384,0,0,0,0,0
0.667,0.327,0.327,0,0,0,0,0.807,0.619,0.503,0,0,0.0433,0,0
1,0.595,0.595,0,0,0,0,1,0.619,0.876,0,0,0.221,0,0
1,0.727,0.727,0,0,0,0,1,0.568,0.808,0,0,0.232,0,0
1,0.22,0.22,0,0,0,0,0.614,0.549,0.182,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.163,0.163,0,0,0,0,0.421,0.553,0.0444,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,-1,1
0.333,0.151,0.151,0,0,0,0,0.421,0.558,0.0964,0,0,0.173,-1,1
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.26,-1,1
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,-1,1
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.26,-1,1
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.179,-1,1
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.16,0,0,0,-1,1
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,-1,1
0.333,0.147,0.147,0,0,0,0,0.421,0.592,0.172,0,0,0,0,0
0.333,0.16,0.16,0,0,0,0,0.585,0.596,0.201,0,0,0.13,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.333,0.232,0.232,0,0,0,0,0.614,0.583,0.304,0,0,0.0433,0,0
0.333,0.276,0.276,0,0,0,0,0.614,0.566,0.282,0,0,0.389,0,0
0.333,0.22,0.22,0,0,0,0,0.614,0.549,0.182,0,0,0.132,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.216,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.077,0.077,0,0,0,0,0.614,0.532,0.0241,0,0,0,0,0
1,0.136,0.136,0,0,0,0,0.614,0.54,0.0324,0,0,0,0,0
1,0.276,0.276,0,0,0,0,0.421,0.541,0.0655,0,0,0,0,0
0.333,0.161,0.161,0,0,0,0,0.421,0.558,0.0475,0,0,0.173,0,0
0.333,0.155,0.155,0,0,0,0,0.421,0.558,0.0542,0,0,0.13,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.389,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.558,0.0791,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.566,0.0873,0,0,0,0,0
