Dependency=Location Region,Dependency=Vintage,Dependency=Heating Fuel,Dependency=HVAC System Is Combined,"Option=ASHP, SEER 10.3, 7.0 HSPF","Option=ASHP, SEER 11.5, 7.5 HSPF","Option=ASHP, SEER 13, 8.0 HSPF","Option=ASHP, SEER 14.3, 8.5 HSPF","Option=ASHP, SEER 16, 9.0 HSPF","Option=FIXME MSHP, SEER 18.0, 9.6 HSPF, 60% Conditioned",Option=None
H1C1 WA,2000s,Electricity,Yes,0.504460672996,0.0926888633795,0.0926888633795,0.0892896612206,0.220871939025,0.0,0.0
H1C1 WA,2000s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,2000s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,2000s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Electricity,Yes,0.0,0.241462854012,0.0,0.170033619221,0.170033619221,0.418469907547,0.0
H1C1 WA,pre-1950,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1950s,Electricity,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0
H1C2,1950s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1950s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1960s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1960s,Electricity,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
H1C2,1960s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1960s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1960s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1970s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1970s,Electricity,Yes,0.0,0.0,0.682482272785,0.158758863608,0.158758863608,0.0,0.0
H1C2,1970s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1970s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1980s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1980s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1980s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1990s,Electricity,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H1C2,1990s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1990s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,1990s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,2000s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,2000s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,pre-1950,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,pre-1950,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,pre-1950,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C2,pre-1950,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1950s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1950s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1950s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1960s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1960s,Electricity,Yes,0.811084211074,0.0,0.188915788926,0.0,0.0,0.0,0.0
H1C3,1960s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1970s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1970s,Electricity,Yes,0.118530467173,0.0,0.0,0.238488650129,0.642980882698,0.0,0.0
H1C3,1970s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1970s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1970s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1980s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1980s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1980s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1990s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1990s,Electricity,Yes,0.5,0.0,0.0,0.25,0.25,0.0,0.0
H1C3,1990s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,1990s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,2000s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,2000s,Electricity,Yes,0.300359621451,0.200239747634,0.100119873817,0.100119873817,0.299160883281,0.0,0.0
H1C3,2000s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,2000s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,pre-1950,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,pre-1950,Electricity,Yes,0.0,0.0,0.337088784253,0.662911215747,0.0,0.0,0.0
H1C3,pre-1950,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C3,pre-1950,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1950s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1950s,Electricity,Yes,0.0,0.49713923276,0.252794123247,0.0,0.250066643992,0.0,0.0
H2,1950s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1950s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1950s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1960s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1960s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1960s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1970s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1970s,Electricity,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
H2,1970s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1970s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1970s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1980s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1980s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1980s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1980s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1990s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1990s,Electricity,Yes,0.1793145335,0.0,0.549757880934,0.181270318816,0.08965726675,0.0,0.0
H2,1990s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1990s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,1990s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,2000s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,2000s,Electricity,Yes,0.234559704774,0.237118049696,0.234559704774,0.293762540756,0.0,0.0,0.0
H2,2000s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,2000s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,2000s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,pre-1950,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,pre-1950,Electricity,Yes,0.401305992243,0.199564669252,0.0,0.0,0.199564669252,0.199564669252,0.0
H2,pre-1950,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,pre-1950,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H2,pre-1950,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1950s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1950s,Electricity,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H3,1950s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1950s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1950s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1960s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1960s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1960s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1960s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1960s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1970s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1970s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1970s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1970s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1980s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1980s,Electricity,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H3,1980s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1980s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1980s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1990s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1990s,Electricity,Yes,0.0,0.0,0.5,0.5,0.0,0.0,0.0
H3,1990s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1990s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,1990s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,2000s,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,2000s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,2000s,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,2000s,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,pre-1950,Electricity,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,pre-1950,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,pre-1950,Natural Gas,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3,pre-1950,Other Fuel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,pre-1950,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,pre-1950,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,pre-1950,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,pre-1950,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,pre-1950,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,pre-1950,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,pre-1950,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1950s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1950s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1950s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1950s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1950s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1950s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1950s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1960s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1960s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1960s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1960s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1960s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1960s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1960s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1970s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1980s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1990s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1990s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1990s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1990s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1990s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1990s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,1990s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 OR,2000s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,pre-1950,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1950s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1950s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1950s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1950s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1950s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1950s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1960s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1960s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1960s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1960s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1960s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1960s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1970s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1970s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1970s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1970s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1970s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1970s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1980s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1980s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1980s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1980s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1980s,None,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1980s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1980s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1990s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1990s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1990s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1990s,None,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1990s,Other Fuel,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1990s,Propane/LPG,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,1990s,Propane/LPG,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,2000s,Fuel Oil,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,2000s,Fuel Oil,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H1C1 WA,2000s,Natural Gas,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
