Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	sample_count	sample_weight
Mobile Home	0-1499	Unheated Basement	1990s	0	0	0	1	0	0
Mobile Home	1500-2499	Unheated Basement	1990s	0	0	0	1	0	0
Mobile Home	2500-3999	Unheated Basement	1990s	0	0	0	1	0	0
Mobile Home	4000+	Unheated Basement	1990s	0	0	0	1	0	0
Mobile Home	0-1499	Unheated Basement	2000s	0	0	0	1	0	0
Mobile Home	1500-2499	Unheated Basement	2000s	0	0	0	1	0	0
Mobile Home	2500-3999	Unheated Basement	2000s	0	0	0	1	0	0
Mobile Home	4000+	Unheated Basement	2000s	0	0	0	1	0	0
Mobile Home	0-1499	Unheated Basement	2010s	0	0	0	1	0	0
Mobile Home	1500-2499	Unheated Basement	2010s	0	0	0	1	0	0
Mobile Home	2500-3999	Unheated Basement	2010s	0	0	0	1	0	0
Mobile Home	4000+	Unheated Basement	2010s	0	0	0	1	0	0
Mobile Home	0-1499	Unheated Basement	<1940	0	0	0	1	0	0
Mobile Home	1500-2499	Unheated Basement	<1940	0	0	0	1	0	0
Mobile Home	2500-3999	Unheated Basement	<1940	0	0	0	1	0	0
Mobile Home	4000+	Unheated Basement	<1940	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	1940s	0	0	0	1	42	96808.48438
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1940s	0	0	0	1	3	4933.669922
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Crawl	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	1950s	0	0	0	1	79	192281.7969
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1950s	0	0	0	1	6	19322.44922
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1950s	0	0	0	1	1	9330.360352
Multi-Family with 2 - 4 Units	4000+	Crawl	1950s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	1960s	0	0	0	1	81	212915.8594
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1960s	0	0	0	1	5	15046.01465
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Crawl	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	1970s	0	0	0	1	129	274840.4063
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1970s	0	0	0	1	9	19695.40039
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1970s	0	0	0	1	1	2219.570068
Multi-Family with 2 - 4 Units	4000+	Crawl	1970s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	1980s	0	0	0	1	92	216904.5938
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1980s	0	0	0	1	4	6985.924805
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Crawl	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	1990s	0	0	0	1	57	140291.6406
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1990s	0	0	0	1	4	4371
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1990s	0	0	0	1	2	1965.627441
Multi-Family with 2 - 4 Units	4000+	Crawl	1990s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	2000s	0	0	0	1	31	31401.47461
Multi-Family with 2 - 4 Units	1500-2499	Crawl	2000s	0	0	0	1	5	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Crawl	2000s	0	0	0	1	2	1280.444946
Multi-Family with 2 - 4 Units	4000+	Crawl	2000s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	2010s	0	0	0	1	31	31401.47461
Multi-Family with 2 - 4 Units	1500-2499	Crawl	2010s	0	0	0	1	5	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Crawl	2010s	0	0	0	1	2	1280.444946
Multi-Family with 2 - 4 Units	4000+	Crawl	2010s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Crawl	<1940	0	0	0	1	133	359222.375
Multi-Family with 2 - 4 Units	1500-2499	Crawl	<1940	0	0	0	1	20	52077.48438
Multi-Family with 2 - 4 Units	2500-3999	Crawl	<1940	0	0	0	1	11	27287.09961
Multi-Family with 2 - 4 Units	4000+	Crawl	<1940	0	0	0	1	1	1171.882446
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1940s	0	0	0	1	42	96808.48438
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1940s	0	0	0	1	3	4933.669922
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1950s	0	0	0	1	79	192281.7969
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1950s	0	0	0	1	6	19322.44922
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1950s	0	0	0	1	1	9330.360352
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1950s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1960s	0	0	0	1	81	212915.8594
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1960s	0	0	0	1	5	15046.01465
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1970s	0	0	0	1	129	274840.4063
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1970s	0	0	0	1	9	19695.40039
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1970s	0	0	0	1	1	2219.570068
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1970s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1980s	0	0	0	1	92	216904.5938
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1980s	0	0	0	1	4	6985.924805
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1990s	0	0	0	1	57	140291.6406
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1990s	0	0	0	1	4	4371
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1990s	0	0	0	1	2	1965.627441
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1990s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2000s	0	0	0	1	31	31401.47461
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2000s	0	0	0	1	5	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2000s	0	0	0	1	2	1280.444946
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2000s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2010s	0	0	0	1	31	31401.47461
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2010s	0	0	0	1	5	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2010s	0	0	0	1	2	1280.444946
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2010s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	<1940	0	0	0	1	133	359222.375
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	<1940	0	0	0	1	20	52077.48438
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	<1940	0	0	0	1	11	27287.09961
Multi-Family with 2 - 4 Units	4000+	Heated Basement	<1940	0	0	0	1	1	1171.882446
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	1940s	0	0	0	1	17	187951.2656
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	1950s	0	0	0	1	23	247820.4844
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	1950s	0	0	0	1	3	41850.32813
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	1950s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	1950s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	1960s	0	0	0	1	20	216025.4844
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	1960s	0	0	0	1	3	26403.82031
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	1970s	0	0	0	1	32	343802.8125
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	1970s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	1970s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	1970s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	1980s	0	0	0	1	19	185500.5625
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	1980s	0	0	0	1	1	4812.839844
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	1990s	0	0	0	1	15	176510.7656
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	1990s	0	0	0	1	1	6406.919922
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	1990s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	1990s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	2000s	0	0	0	1	7	32131.4707
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	2000s	0	0	0	1	1	5674.060059
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	2000s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	2000s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	2010s	0	0	0	1	7	32131.4707
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	2010s	0	0	0	1	1	5674.060059
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	2010s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	2010s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Pier and Beam	<1940	0	0	0	1	57	512270.5313
Multi-Family with 2 - 4 Units	1500-2499	Pier and Beam	<1940	0	0	0	1	3	20263.57031
Multi-Family with 2 - 4 Units	2500-3999	Pier and Beam	<1940	0	0	0	1	1	7017.629883
Multi-Family with 2 - 4 Units	4000+	Pier and Beam	<1940	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	1940s	0	0	0	1	42	96808.48438
Multi-Family with 2 - 4 Units	1500-2499	Slab	1940s	0	0	0	1	3	4933.669922
Multi-Family with 2 - 4 Units	2500-3999	Slab	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Slab	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	1950s	0	0	0	1	79	192281.7969
Multi-Family with 2 - 4 Units	1500-2499	Slab	1950s	0	0	0	1	6	19322.44922
Multi-Family with 2 - 4 Units	2500-3999	Slab	1950s	0	0	0	1	1	9330.360352
Multi-Family with 2 - 4 Units	4000+	Slab	1950s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	1960s	0	0	0	1	81	212915.8594
Multi-Family with 2 - 4 Units	1500-2499	Slab	1960s	0	0	0	1	5	15046.01465
Multi-Family with 2 - 4 Units	2500-3999	Slab	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Slab	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	1970s	0	0	0	1	129	274840.4063
Multi-Family with 2 - 4 Units	1500-2499	Slab	1970s	0	0	0	1	9	19695.40039
Multi-Family with 2 - 4 Units	2500-3999	Slab	1970s	0	0	0	1	1	2219.570068
Multi-Family with 2 - 4 Units	4000+	Slab	1970s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	1980s	0	0	0	1	92	216904.5938
Multi-Family with 2 - 4 Units	1500-2499	Slab	1980s	0	0	0	1	4	6985.924805
Multi-Family with 2 - 4 Units	2500-3999	Slab	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Slab	1980s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	1990s	0	0	0	1	57	140291.6406
Multi-Family with 2 - 4 Units	1500-2499	Slab	1990s	0	0	0	1	4	4371
Multi-Family with 2 - 4 Units	2500-3999	Slab	1990s	0	0	0	1	2	1965.627441
Multi-Family with 2 - 4 Units	4000+	Slab	1990s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	2000s	0	0	0	1	31	31401.47461
Multi-Family with 2 - 4 Units	1500-2499	Slab	2000s	0	0	0	1	5	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Slab	2000s	0	0	0	1	2	1280.444946
Multi-Family with 2 - 4 Units	4000+	Slab	2000s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	2010s	0	0	0	1	31	31401.47461
Multi-Family with 2 - 4 Units	1500-2499	Slab	2010s	0	0	0	1	5	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Slab	2010s	0	0	0	1	2	1280.444946
Multi-Family with 2 - 4 Units	4000+	Slab	2010s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Slab	<1940	0	0	0	1	133	359222.375
Multi-Family with 2 - 4 Units	1500-2499	Slab	<1940	0	0	0	1	20	52077.48438
Multi-Family with 2 - 4 Units	2500-3999	Slab	<1940	0	0	0	1	11	27287.09961
Multi-Family with 2 - 4 Units	4000+	Slab	<1940	0	0	0	1	1	1171.882446
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1940s	0	0	0	1	42	96808.48438
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1940s	0	0	0	1	3	4933.669922
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1940s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1950s	0	0	0	1	79	192281.7969
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1950s	0	0	0	1	6	19322.44922
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1950s	0	0	0	1	1	9330.360352
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1950s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1960s	0	0	0	1	81	212915.8594
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1960s	0	0	0	1	5	15046.01465
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1960s	0	0	0	1	0	0
Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1970s	0	0	0	1	129	274840.4063
Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1970s	0	0	0	1	9	19695.40039
Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1970s	0	0	0	1	1	2219.570068
