Dependency=Geometry Building Type RECS	Dependency=Vintage	Dependency=Heating Fuel	Option=Both Shared	Option=Neither Shared	Option=Only Cooling Shared	Option=Only Heating Shared	Count	Weight	resstock_probability
Multi-Family with 2 - 4 Units	1940s	None	0.000000	1.000000	0.000000	0.000000	4.000000	29454.882750	0.000074
Multi-Family with 2 - 4 Units	1940s	Other Fuel	0.000000	0.000000	0.000000	1.000000	1.000000	10039.308550	0.000129
Multi-Family with 2 - 4 Units	1940s	Propane	0.000000	0.812042	0.000000	0.187958	4.000000	26452.308450	0.000231
Multi-Family with 2 - 4 Units	1950s	Electricity	0.000000	0.946400	0.027272	0.026328	24.000000	232651.405100	0.002846
Multi-Family with 2 - 4 Units	1950s	Fuel Oil	0.000000	0.131988	0.000000	0.868012	11.000000	103963.645200	0.000025
Multi-Family with 2 - 4 Units	1950s	Natural Gas	0.026848	0.672362	0.000000	0.300790	71.000000	790018.482200	0.026651
Multi-Family with 2 - 4 Units	1950s	None	0.000000	1.000000	0.000000	0.000000	9.000000	61800.872230	0.000519
Multi-Family with 2 - 4 Units	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000114
Multi-Family with 2 - 4 Units	1950s	Propane	0.000000	1.000000	0.000000	0.000000	1.000000	14466.916540	0.000322
Multi-Family with 2 - 4 Units	1960s	Electricity	0.000000	0.869748	0.016999	0.113253	44.000000	421294.908500	0.003014
Multi-Family with 2 - 4 Units	1960s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	5.000000	60754.857990	0.000004
Multi-Family with 2 - 4 Units	1960s	Natural Gas	0.000000	0.650813	0.000000	0.349187	54.000000	629081.963600	0.021327
Multi-Family with 2 - 4 Units	1960s	None	0.000000	1.000000	0.000000	0.000000	6.000000	43145.036970	0.000213
Multi-Family with 2 - 4 Units	1960s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000059
Multi-Family with 2 - 4 Units	1960s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000562
Multi-Family with 2 - 4 Units	1970s	Electricity	0.031868	0.881434	0.007913	0.078785	91.000000	814183.735900	0.003905
Multi-Family with 2 - 4 Units	1970s	Fuel Oil	0.111856	0.000000	0.000000	0.888144	8.000000	74349.483190	0.000006
Multi-Family with 2 - 4 Units	1970s	Natural Gas	0.000000	0.797217	0.000000	0.202783	60.000000	552687.133700	0.019506
Multi-Family with 2 - 4 Units	1970s	None	0.000000	1.000000	0.000000	0.000000	10.000000	75417.458200	0.000109
Multi-Family with 2 - 4 Units	1970s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000114
Multi-Family with 2 - 4 Units	1970s	Propane	0.000000	0.666667	0.333333	0.000000	3.000000	21753.460730	0.000390
Multi-Family with 2 - 4 Units	1980s	Electricity	0.000000	0.928120	0.000000	0.071880	64.000000	573315.286500	0.002454
Multi-Family with 2 - 4 Units	1980s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	1.000000	9005.897813	0.000000
Multi-Family with 2 - 4 Units	1980s	Natural Gas	0.057546	0.840647	0.000000	0.101806	43.000000	449536.934300	0.010815
Multi-Family with 2 - 4 Units	1980s	None	0.000000	1.000000	0.000000	0.000000	8.000000	54017.414250	0.000134
Multi-Family with 2 - 4 Units	1980s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000041
Multi-Family with 2 - 4 Units	1980s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000323
Multi-Family with 2 - 4 Units	1990s	Electricity	0.000000	1.000000	0.000000	0.000000	46.000000	397623.950600	0.002002
Multi-Family with 2 - 4 Units	1990s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	1.000000	11578.196450	0.000003
Multi-Family with 2 - 4 Units	1990s	Natural Gas	0.000000	0.858907	0.078437	0.062656	24.000000	261588.055000	0.010584
Multi-Family with 2 - 4 Units	1990s	None	0.000000	1.000000	0.000000	0.000000	7.000000	45157.416330	0.000089
Multi-Family with 2 - 4 Units	1990s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000017
Multi-Family with 2 - 4 Units	1990s	Propane	0.000000	0.000000	0.000000	1.000000	1.000000	53483.175880	0.000114
Multi-Family with 2 - 4 Units	2000s	Electricity	0.000000	1.000000	0.000000	0.000000	29.000000	243555.648400	0.001718
Multi-Family with 2 - 4 Units	2000s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	6454.552118	0.000030
Multi-Family with 2 - 4 Units	2000s	Natural Gas	0.000000	0.807381	0.000000	0.192619	8.000000	63536.237120	0.012709
Multi-Family with 2 - 4 Units	2000s	None	0.000000	1.000000	0.000000	0.000000	6.000000	39616.707410	0.000046
Multi-Family with 2 - 4 Units	2000s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000025
Multi-Family with 2 - 4 Units	2000s	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	15471.102220	0.000132
Multi-Family with 2 - 4 Units	2010s	Electricity	0.000000	1.000000	0.000000	0.000000	29.000000	243555.648400	0.000452
Multi-Family with 2 - 4 Units	2010s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	6454.552118	0.000073
Multi-Family with 2 - 4 Units	2010s	Natural Gas	0.000000	0.807381	0.000000	0.192619	8.000000	63536.237120	0.001560
Multi-Family with 2 - 4 Units	2010s	None	0.000000	1.000000	0.000000	0.000000	6.000000	39616.707410	0.000073
Multi-Family with 2 - 4 Units	2010s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000073
Multi-Family with 2 - 4 Units	2010s	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	15471.102220	0.000079
Multi-Family with 5+ Units	<1940	Electricity	0.059888	0.728026	0.006527	0.205559	56.000000	502007.752900	0.013525
Multi-Family with 5+ Units	<1940	Fuel Oil	0.000000	0.043691	0.000000	0.956309	59.000000	565979.147300	0.000272
Multi-Family with 5+ Units	<1940	Natural Gas	0.045845	0.245218	0.000000	0.708937	125.000000	1318270.340000	0.072983
Multi-Family with 5+ Units	<1940	None	0.000000	0.974874	0.025126	0.000000	21.000000	169932.973700	0.002653
Multi-Family with 5+ Units	<1940	Other Fuel	0.000000	0.061829	0.000000	0.938171	13.000000	144158.214300	0.002073
Multi-Family with 5+ Units	<1940	Propane	0.000000	0.000000	0.000000	1.000000	2.000000	23473.277720	0.001143
Multi-Family with 5+ Units	1940s	Electricity	0.059888	0.728026	0.006527	0.205559	56.000000	502007.752900	0.004653
Multi-Family with 5+ Units	1940s	Fuel Oil	0.000000	0.043691	0.000000	0.956309	59.000000	565979.147300	0.000085
Multi-Family with 5+ Units	1940s	Natural Gas	0.045845	0.245218	0.000000	0.708937	125.000000	1318270.340000	0.018846
Multi-Family with 5+ Units	1940s	None	0.000000	0.974874	0.025126	0.000000	21.000000	169932.973700	0.000781
Multi-Family with 5+ Units	1940s	Other Fuel	0.000000	0.061829	0.000000	0.938171	13.000000	144158.214300	0.000420
Multi-Family with 5+ Units	1940s	Propane	0.000000	0.000000	0.000000	1.000000	2.000000	23473.277720	0.000235
Multi-Family with 5+ Units	1950s	Electricity	0.039431	0.800041	0.000000	0.160528	48.000000	441126.736300	0.013081
Multi-Family with 5+ Units	1950s	Fuel Oil	0.054320	0.076606	0.000000	0.869073	20.000000	182435.178400	0.000034
Multi-Family with 5+ Units	1950s	Natural Gas	0.088293	0.396268	0.000000	0.515439	47.000000	510796.066900	0.035631
Multi-Family with 5+ Units	1950s	None	0.000000	1.000000	0.000000	0.000000	17.000000	138388.208200	0.000946
Multi-Family with 5+ Units	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	6818.518652	0.000888
Multi-Family with 5+ Units	1950s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000967
Multi-Family with 5+ Units	1960s	Electricity	0.073966	0.811887	0.029024	0.085123	91.000000	956384.881300	0.014176
Multi-Family with 5+ Units	1960s	Fuel Oil	0.000000	0.078001	0.000000	0.921999	21.000000	178527.747200	0.000088
Multi-Family with 5+ Units	1960s	Natural Gas	0.138599	0.366543	0.039220	0.455638	111.000000	1170528.395000	0.026083
Multi-Family with 5+ Units	1960s	None	0.000000	1.000000	0.000000	0.000000	26.000000	212488.586900	0.000913
Multi-Family with 5+ Units	1960s	Other Fuel	0.000000	0.358922	0.000000	0.641078	3.000000	36939.525010	0.000619
Multi-Family with 5+ Units	1960s	Propane	0.000000	0.000000	0.000000	1.000000	1.000000	10550.538180	0.000707
Multi-Family with 5+ Units	1970s	Electricity	0.061957	0.848897	0.031615	0.057531	201.000000	1885519.116000	0.016062
Multi-Family with 5+ Units	1970s	Fuel Oil	0.000000	0.000000	0.000000	1.000000	10.000000	68339.646310	0.000048
Multi-Family with 5+ Units	1970s	Natural Gas	0.085114	0.596236	0.016224	0.302425	160.000000	1715172.016000	0.022648
Multi-Family with 5+ Units	1970s	None	0.000000	0.871848	0.128152	0.000000	45.000000	388273.824600	0.000800
Multi-Family with 5+ Units	1970s	Other Fuel	0.539848	0.170209	0.000000	0.289943	3.000000	37271.408500	0.000606
Multi-Family with 5+ Units	1970s	Propane	0.000000	0.000000	0.000000	1.000000	2.000000	18035.576970	0.000480
Multi-Family with 5+ Units	1980s	Electricity	0.031857	0.878443	0.023449	0.066251	219.000000	2173936.922000	0.009415
Multi-Family with 5+ Units	1980s	Fuel Oil	0.000000	0.117532	0.000000	0.882468	7.000000	64121.921390	0.000025
Multi-Family with 5+ Units	1980s	Natural Gas	0.109641	0.557019	0.018944	0.314396	113.000000	989707.090900	0.013190
Multi-Family with 5+ Units	1980s	None	0.000000	0.954386	0.045614	0.000000	24.000000	200150.669200	0.000262
Multi-Family with 5+ Units	1980s	Other Fuel	0.000000	0.328677	0.000000	0.671323	5.000000	60661.471380	0.000168
Multi-Family with 5+ Units	1980s	Propane	0.000000	1.000000	0.000000	0.000000	1.000000	5830.556835	0.000226
Multi-Family with 5+ Units	1990s	Electricity	0.033008	0.923116	0.004593	0.039282	139.000000	1434875.506000	0.007285
Multi-Family with 5+ Units	1990s	Fuel Oil	0.113252	0.000000	0.000000	0.886748	6.000000	48843.162260	0.000012
Multi-Family with 5+ Units	1990s	Natural Gas	0.056661	0.809391	0.000000	0.133948	71.000000	840879.848400	0.013559
Multi-Family with 5+ Units	1990s	None	0.000000	0.825337	0.174663	0.000000	15.000000	138399.495800	0.000385
Multi-Family with 5+ Units	1990s	Other Fuel	0.000000	0.000000	0.000000	1.000000	1.000000	6374.842753	0.000127
Multi-Family with 5+ Units	1990s	Propane	0.518432	0.000000	0.000000	0.481568	2.000000	30400.005110	0.000296
Multi-Family with 5+ Units	2000s	Electricity	0.022985	0.859721	0.036681	0.080612	152.000000	1510549.494000	0.007702
Multi-Family with 5+ Units	2000s	Fuel Oil	0.143543	0.000000	0.000000	0.856457	6.000000	51635.218780	0.000024
Multi-Family with 5+ Units	2000s	Natural Gas	0.034191	0.867858	0.000000	0.097951	61.000000	704316.504800	0.016324
Multi-Family with 5+ Units	2000s	None	0.000000	1.000000	0.000000	0.000000	15.000000	138293.800800	0.000282
Multi-Family with 5+ Units	2000s	Other Fuel	0.000000	0.000000	0.000000	1.000000	2.000000	13329.170650	0.000226
Multi-Family with 5+ Units	2000s	Propane	1.000000	0.000000	0.000000	0.000000	1.000000	15974.942850	0.000237
Multi-Family with 5+ Units	2010s	Electricity	0.022985	0.859721	0.036681	0.080612	152.000000	1510549.494000	0.001530
Multi-Family with 5+ Units	2010s	Fuel Oil	0.143543	0.000000	0.000000	0.856457	6.000000	51635.218780	0.000007
Multi-Family with 5+ Units	2010s	Natural Gas	0.034191	0.867858	0.000000	0.097951	61.000000	704316.504800	0.002231
Multi-Family with 5+ Units	2010s	None	0.000000	1.000000	0.000000	0.000000	15.000000	138293.800800	0.000062
Multi-Family with 5+ Units	2010s	Other Fuel	0.000000	0.000000	0.000000	1.000000	2.000000	13329.170650	0.000017
Multi-Family with 5+ Units	2010s	Propane	1.000000	0.000000	0.000000	0.000000	1.000000	15974.942850	0.000060
Single-Family Attached	<1940	Electricity	0.000000	0.861968	0.000000	0.138032	24.000000	229975.508500	0.001103
Single-Family Attached	<1940	Fuel Oil	0.000000	0.946551	0.000000	0.053449	28.000000	273505.683800	0.000012
Single-Family Attached	<1940	Natural Gas	0.000000	0.900824	0.008998	0.090178	91.000000	791037.863900	0.014038
Single-Family Attached	<1940	None	0.000000	1.000000	0.000000	0.000000	2.000000	12663.045790	0.000126
Single-Family Attached	<1940	Other Fuel	0.000000	1.000000	0.000000	0.000000	4.000000	44451.614390	0.000059
Single-Family Attached	<1940	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	14519.528410	0.000148
Single-Family Attached	1940s	Electricity	0.000000	0.861968	0.000000	0.138032	24.000000	229975.508500	0.000427
Single-Family Attached	1940s	Fuel Oil	0.000000	0.946551	0.000000	0.053449	28.000000	273505.683800	0.000030
Single-Family Attached	1940s	Natural Gas	0.000000	0.900824	0.008998	0.090178	91.000000	791037.863900	0.003477
Single-Family Attached	1940s	None	0.000000	1.000000	0.000000	0.000000	2.000000	12663.045790	0.000071
Single-Family Attached	1940s	Other Fuel	0.000000	1.000000	0.000000	0.000000	4.000000	44451.614390	0.000081
Single-Family Attached	1940s	Propane	0.000000	1.000000	0.000000	0.000000	2.000000	14519.528410	0.000096
Single-Family Attached	1950s	Electricity	0.000000	1.000000	0.000000	0.000000	10.000000	71621.081290	0.000468
Single-Family Attached	1950s	Fuel Oil	0.000000	0.691343	0.000000	0.308657	4.000000	41551.149510	0.000000
Single-Family Attached	1950s	Natural Gas	0.000000	0.875131	0.000000	0.124869	52.000000	432912.190600	0.008044
Single-Family Attached	1950s	None	0.000000	1.000000	0.000000	0.000000	5.000000	29509.981730	0.000085
Single-Family Attached	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1950s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000020
Single-Family Attached	1960s	Electricity	0.000000	1.000000	0.000000	0.000000	19.000000	132337.338300	0.000760
Single-Family Attached	1960s	Fuel Oil	0.000000	0.560286	0.000000	0.439714	8.000000	50868.644850	0.000008
Single-Family Attached	1960s	Natural Gas	0.000000	0.935081	0.000000	0.064919	41.000000	298340.123500	0.006207
Single-Family Attached	1960s	None	0.000000	1.000000	0.000000	0.000000	3.000000	14936.384490	0.000069
Single-Family Attached	1960s	Other Fuel	0.000000	1.000000	0.000000	0.000000	2.000000	6920.255437	0.000000
Single-Family Attached	1960s	Propane	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000073
Single-Family Attached	1970s	Electricity	0.000000	1.000000	0.000000	0.000000	45.000000	332932.305100	0.000825
Single-Family Attached	1970s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	19348.078860	0.000008
Single-Family Attached	1970s	Natural Gas	0.000000	0.980707	0.000000	0.019293	77.000000	628823.630800	0.005923
Single-Family Attached	1970s	None	0.000000	0.922777	0.077223	0.000000	10.000000	68206.443130	0.000008
Single-Family Attached	1970s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000016
Single-Family Attached	1970s	Propane	0.000000	1.000000	0.000000	0.000000	4.000000	29961.773330	0.000013
Single-Family Attached	1980s	Electricity	0.000000	0.993559	0.006441	0.000000	86.000000	684180.417400	0.000387
Single-Family Attached	1980s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	9567.872936	0.000013
Single-Family Attached	1980s	Natural Gas	0.008923	0.986420	0.000000	0.004656	98.000000	647696.293300	0.003338
Single-Family Attached	1980s	None	0.000000	1.000000	0.000000	0.000000	6.000000	44170.386370	0.000070
Single-Family Attached	1980s	Other Fuel	0.000000	1.000000	0.000000	0.000000	2.000000	8572.715247	0.000014
Single-Family Attached	1980s	Propane	0.000000	0.386910	0.000000	0.613090	2.000000	10658.681180	0.000070
Single-Family Attached	1990s	Electricity	0.000000	1.000000	0.000000	0.000000	40.000000	267405.873500	0.000218
Single-Family Attached	1990s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000005
Single-Family Attached	1990s	Natural Gas	0.016665	0.983335	0.000000	0.000000	66.000000	459708.376100	0.003343
Single-Family Attached	1990s	None	0.000000	1.000000	0.000000	0.000000	2.000000	10492.173490	0.000011
Single-Family Attached	1990s	Other Fuel	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000005
Single-Family Attached	1990s	Propane	0.262375	0.737625	0.000000	0.000000	3.000000	22131.309360	0.000039
Single-Family Attached	2000s	Electricity	0.002620	0.997380	0.000000	0.000000	52.000000	343196.943700	0.000298
Single-Family Attached	2000s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	2947.922889	0.000004
Single-Family Attached	2000s	Natural Gas	0.009024	0.990976	0.000000	0.000000	93.000000	636840.388900	0.003775
Single-Family Attached	2000s	None	0.000000	1.000000	0.000000	0.000000	3.000000	16594.071810	0.000005
Single-Family Attached	2000s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	8518.843339	0.000000
Single-Family Attached	2000s	Propane	0.000000	0.419368	0.000000	0.580632	2.000000	19744.459460	0.000062
Single-Family Attached	2010s	Electricity	0.002620	0.997380	0.000000	0.000000	52.000000	343196.943700	0.000227
Single-Family Attached	2010s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	1.000000	2947.922889	0.000018
Single-Family Attached	2010s	Natural Gas	0.009024	0.990976	0.000000	0.000000	93.000000	636840.388900	0.000354
Single-Family Attached	2010s	None	0.000000	1.000000	0.000000	0.000000	3.000000	16594.071810	0.000018
Single-Family Attached	2010s	Other Fuel	0.000000	1.000000	0.000000	0.000000	1.000000	8518.843339	0.000018
Single-Family Attached	2010s	Propane	0.000000	0.419368	0.000000	0.580632	2.000000	19744.459460	0.000018
Single-Family Detached	<1940	Electricity	0.000000	1.000000	0.000000	0.000000	179.000000	1585427.493000	0.003664
Single-Family Detached	<1940	Fuel Oil	0.000000	1.000000	0.000000	0.000000	195.000000	1607788.194000	0.000100
Single-Family Detached	<1940	Natural Gas	0.000000	1.000000	0.000000	0.000000	794.000000	7674107.111000	0.112850
Single-Family Detached	<1940	None	0.000000	1.000000	0.000000	0.000000	29.000000	234199.004800	0.000359
Single-Family Detached	<1940	Other Fuel	0.000000	1.000000	0.000000	0.000000	74.000000	751935.211500	0.000306
Single-Family Detached	<1940	Propane	0.000000	1.000000	0.000000	0.000000	74.000000	777692.227000	0.001885
Single-Family Detached	1940s	Electricity	0.000000	1.000000	0.000000	0.000000	179.000000	1585427.493000	0.001246
Single-Family Detached	1940s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	195.000000	1607788.194000	0.000050
Single-Family Detached	1940s	Natural Gas	0.000000	1.000000	0.000000	0.000000	794.000000	7674107.111000	0.030457
Single-Family Detached	1940s	None	0.000000	1.000000	0.000000	0.000000	29.000000	234199.004800	0.000028
Single-Family Detached	1940s	Other Fuel	0.000000	1.000000	0.000000	0.000000	74.000000	751935.211500	0.000128
Single-Family Detached	1940s	Propane	0.000000	1.000000	0.000000	0.000000	74.000000	777692.227000	0.000271
Single-Family Detached	1950s	Electricity	0.000000	1.000000	0.000000	0.000000	207.000000	1807535.956000	0.002160
Single-Family Detached	1950s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	130.000000	1125970.724000	0.000028
Single-Family Detached	1950s	Natural Gas	0.000000	1.000000	0.000000	0.000000	692.000000	6530017.106000	0.063538
Single-Family Detached	1950s	None	0.000000	1.000000	0.000000	0.000000	34.000000	245079.112300	0.000061
Single-Family Detached	1950s	Other Fuel	0.000000	1.000000	0.000000	0.000000	31.000000	342901.530500	0.000166
Single-Family Detached	1950s	Propane	0.000000	1.000000	0.000000	0.000000	26.000000	289433.873000	0.000346
Single-Family Detached	1960s	Electricity	0.000000	1.000000	0.000000	0.000000	233.000000	2138746.319000	0.003048
Single-Family Detached	1960s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	66.000000	582266.985000	0.000005
Single-Family Detached	1960s	Natural Gas	0.000000	1.000000	0.000000	0.000000	553.000000	5104250.943000	0.050902
Single-Family Detached	1960s	None	0.000000	1.000000	0.000000	0.000000	39.000000	301847.354400	0.000101
Single-Family Detached	1960s	Other Fuel	0.000000	1.000000	0.000000	0.000000	30.000000	283518.859400	0.000343
Single-Family Detached	1960s	Propane	0.000000	1.000000	0.000000	0.000000	26.000000	280877.847200	0.000374
Single-Family Detached	1970s	Electricity	0.000000	1.000000	0.000000	0.000000	368.000000	3152778.676000	0.001813
Single-Family Detached	1970s	Fuel Oil	0.000000	1.000000	0.000000	0.000000	65.000000	562191.866400	0.000000
