Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	sample_count	sample_weight
Mobile Home	0-1499	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Heated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000	1.000000	6913.060059
Mobile Home	1500-2499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000	12.000000	146802.937500
Mobile Home	1500-2499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000	33.000000	332831.062500
Mobile Home	1500-2499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000	2.000000	23883.730469
Mobile Home	2500-3999	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000	138.000000	1605231.250000
Mobile Home	1500-2499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000	9.000000	100574.843750
Mobile Home	2500-3999	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000	120.000000	1657390.375000
Mobile Home	1500-2499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000	8.000000	86169.828125
Mobile Home	2500-3999	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000	109.000000	1509996.875000
Mobile Home	1500-2499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000	30.000000	429277.406250
Mobile Home	2500-3999	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000	2.000000	12732.070312
Mobile Home	4000+	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000	50.000000	329761.031250
Mobile Home	1500-2499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000	17.000000	128458.156250
Mobile Home	2500-3999	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000	50.000000	329761.031250
Mobile Home	1500-2499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000	17.000000	128458.156250
Mobile Home	2500-3999	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000	2.000000	13826.120117
Mobile Home	1500-2499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Slab	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Slab	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Slab	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Slab	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	0-1499	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	1500-2499	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	2500-3999	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Mobile Home	4000+	Unheated Basement	<1940	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	1940s	0.000000	0.000000	0.000000	1.000000	42.000000	96808.484375
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1940s	0.000000	0.000000	0.000000	1.000000	3.000000	4933.669922
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	4000+	Crawl	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	1950s	0.000000	0.000000	0.000000	1.000000	79.000000	192281.796875
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1950s	0.000000	0.000000	0.000000	1.000000	6.000000	19322.449219
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1950s	0.000000	0.000000	0.000000	1.000000	1.000000	9330.360352
Multi-Family with 2 - 4 Units	4000+	Crawl	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	1960s	0.000000	0.000000	0.000000	1.000000	81.000000	212915.859375
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1960s	0.000000	0.000000	0.000000	1.000000	5.000000	15046.014648
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	4000+	Crawl	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	1970s	0.000000	0.000000	0.000000	1.000000	129.000000	274840.406250
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1970s	0.000000	0.000000	0.000000	1.000000	9.000000	19695.400391
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1970s	0.000000	0.000000	0.000000	1.000000	1.000000	2219.570068
Multi-Family with 2 - 4 Units	4000+	Crawl	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	1980s	0.000000	0.000000	0.000000	1.000000	92.000000	216904.593750
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1980s	0.000000	0.000000	0.000000	1.000000	4.000000	6985.924805
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	4000+	Crawl	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	1990s	0.000000	0.000000	0.000000	1.000000	57.000000	140291.640625
Multi-Family with 2 - 4 Units	1500-2499	Crawl	1990s	0.000000	0.000000	0.000000	1.000000	4.000000	4371.000000
Multi-Family with 2 - 4 Units	2500-3999	Crawl	1990s	0.000000	0.000000	0.000000	1.000000	2.000000	1965.627441
Multi-Family with 2 - 4 Units	4000+	Crawl	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	2000s	0.000000	0.000000	0.000000	1.000000	31.000000	31401.474609
Multi-Family with 2 - 4 Units	1500-2499	Crawl	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Crawl	2000s	0.000000	0.000000	0.000000	1.000000	2.000000	1280.444946
Multi-Family with 2 - 4 Units	4000+	Crawl	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	2010s	0.000000	0.000000	0.000000	1.000000	31.000000	31401.474609
Multi-Family with 2 - 4 Units	1500-2499	Crawl	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Crawl	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	1280.444946
Multi-Family with 2 - 4 Units	4000+	Crawl	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Crawl	<1940	0.000000	0.000000	0.000000	1.000000	133.000000	359222.375000
Multi-Family with 2 - 4 Units	1500-2499	Crawl	<1940	0.000000	0.000000	0.000000	1.000000	20.000000	52077.484375
Multi-Family with 2 - 4 Units	2500-3999	Crawl	<1940	0.000000	0.000000	0.000000	1.000000	11.000000	27287.099609
Multi-Family with 2 - 4 Units	4000+	Crawl	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	1171.882446
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000	42.000000	96808.484375
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000	3.000000	4933.669922
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	79.000000	192281.796875
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	6.000000	19322.449219
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	1.000000	9330.360352
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	81.000000	212915.859375
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	5.000000	15046.014648
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1960s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	129.000000	274840.406250
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	9.000000	19695.400391
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	1.000000	2219.570068
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1970s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	92.000000	216904.593750
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	4.000000	6985.924805
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1980s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	57.000000	140291.640625
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	4.000000	4371.000000
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	2.000000	1965.627441
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1990s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	31.000000	31401.474609
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	5.000000	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	2.000000	1280.444946
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2000s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	31.000000	31401.474609
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	5.000000	3945.982422
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	1280.444946
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2010s	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
