Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None
Single-Family Attached	1500-2499	Heated Basement	1940s	0.271863	0.060968	0.000000	0.667168
Single-Family Attached	2500-3999	Heated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Heated Basement	1940s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Heated Basement	1950s	0.274308	0.080757	0.000000	0.644934
Single-Family Attached	1500-2499	Heated Basement	1950s	0.334284	0.029714	0.000000	0.636002
Single-Family Attached	2500-3999	Heated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Heated Basement	1950s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Heated Basement	1960s	0.141171	0.000000	0.000000	0.858829
Single-Family Attached	1500-2499	Heated Basement	1960s	0.268254	0.142556	0.000000	0.589190
Single-Family Attached	2500-3999	Heated Basement	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	4000+	Heated Basement	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Heated Basement	1970s	0.256174	0.149499	0.016446	0.577881
Single-Family Attached	1500-2499	Heated Basement	1970s	0.234314	0.288338	0.000000	0.477348
Single-Family Attached	2500-3999	Heated Basement	1970s	0.442207	0.288320	0.000000	0.269473
Single-Family Attached	4000+	Heated Basement	1970s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Heated Basement	1980s	0.248934	0.125645	0.000000	0.625421
Single-Family Attached	1500-2499	Heated Basement	1980s	0.203443	0.353053	0.012527	0.430977
Single-Family Attached	2500-3999	Heated Basement	1980s	0.160752	0.654897	0.000000	0.184351
Single-Family Attached	4000+	Heated Basement	1980s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Heated Basement	1990s	0.336339	0.196668	0.000000	0.466993
Single-Family Attached	1500-2499	Heated Basement	1990s	0.260229	0.432720	0.000000	0.307052
Single-Family Attached	2500-3999	Heated Basement	1990s	0.210394	0.730542	0.000000	0.059064
Single-Family Attached	4000+	Heated Basement	1990s	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	0-1499	Heated Basement	2000s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Heated Basement	2000s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Heated Basement	2000s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Heated Basement	2000s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Heated Basement	2010s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Heated Basement	2010s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Heated Basement	2010s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Heated Basement	2010s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Heated Basement	<1940	0.059480	0.008196	0.010586	0.921738
Single-Family Attached	1500-2499	Heated Basement	<1940	0.101403	0.000000	0.000000	0.898597
Single-Family Attached	2500-3999	Heated Basement	<1940	0.084823	0.000000	0.000000	0.915177
Single-Family Attached	4000+	Heated Basement	<1940	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	1500-2499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	2500-3999	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	0-1499	Slab	1940s	0.042173	0.000000	0.000000	0.957827
Single-Family Attached	1500-2499	Slab	1940s	0.271863	0.060968	0.000000	0.667168
Single-Family Attached	2500-3999	Slab	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Slab	1940s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Slab	1950s	0.274308	0.080757	0.000000	0.644934
Single-Family Attached	1500-2499	Slab	1950s	0.334284	0.029714	0.000000	0.636002
Single-Family Attached	2500-3999	Slab	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Slab	1950s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Slab	1960s	0.141171	0.000000	0.000000	0.858829
Single-Family Attached	1500-2499	Slab	1960s	0.268254	0.142556	0.000000	0.589190
Single-Family Attached	2500-3999	Slab	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	4000+	Slab	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Slab	1970s	0.256174	0.149499	0.016446	0.577881
Single-Family Attached	1500-2499	Slab	1970s	0.234314	0.288338	0.000000	0.477348
Single-Family Attached	2500-3999	Slab	1970s	0.442207	0.288320	0.000000	0.269473
Single-Family Attached	4000+	Slab	1970s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Slab	1980s	0.248934	0.125645	0.000000	0.625421
Single-Family Attached	1500-2499	Slab	1980s	0.203443	0.353053	0.012527	0.430977
Single-Family Attached	2500-3999	Slab	1980s	0.160752	0.654897	0.000000	0.184351
Single-Family Attached	4000+	Slab	1980s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Slab	1990s	0.336339	0.196668	0.000000	0.466993
Single-Family Attached	1500-2499	Slab	1990s	0.260229	0.432720	0.000000	0.307052
Single-Family Attached	2500-3999	Slab	1990s	0.210394	0.730542	0.000000	0.059064
Single-Family Attached	4000+	Slab	1990s	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	0-1499	Slab	2000s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Slab	2000s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Slab	2000s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Slab	2000s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Slab	2010s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Slab	2010s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Slab	2010s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Slab	2010s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Slab	<1940	0.059480	0.008196	0.010586	0.921738
Single-Family Attached	1500-2499	Slab	<1940	0.101403	0.000000	0.000000	0.898597
Single-Family Attached	2500-3999	Slab	<1940	0.084823	0.000000	0.000000	0.915177
Single-Family Attached	4000+	Slab	<1940	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Unheated Basement	1940s	0.042173	0.000000	0.000000	0.957827
Single-Family Attached	1500-2499	Unheated Basement	1940s	0.271863	0.060968	0.000000	0.667168
Single-Family Attached	2500-3999	Unheated Basement	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Unheated Basement	1940s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Unheated Basement	1950s	0.274308	0.080757	0.000000	0.644934
Single-Family Attached	1500-2499	Unheated Basement	1950s	0.334284	0.029714	0.000000	0.636002
Single-Family Attached	2500-3999	Unheated Basement	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Attached	4000+	Unheated Basement	1950s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Unheated Basement	1960s	0.141171	0.000000	0.000000	0.858829
Single-Family Attached	1500-2499	Unheated Basement	1960s	0.268254	0.142556	0.000000	0.589190
Single-Family Attached	2500-3999	Unheated Basement	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	4000+	Unheated Basement	1960s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Unheated Basement	1970s	0.256174	0.149499	0.016446	0.577881
Single-Family Attached	1500-2499	Unheated Basement	1970s	0.234314	0.288338	0.000000	0.477348
Single-Family Attached	2500-3999	Unheated Basement	1970s	0.442207	0.288320	0.000000	0.269473
Single-Family Attached	4000+	Unheated Basement	1970s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Unheated Basement	1980s	0.248934	0.125645	0.000000	0.625421
Single-Family Attached	1500-2499	Unheated Basement	1980s	0.203443	0.353053	0.012527	0.430977
Single-Family Attached	2500-3999	Unheated Basement	1980s	0.160752	0.654897	0.000000	0.184351
Single-Family Attached	4000+	Unheated Basement	1980s	0.250000	0.250000	0.250000	0.250000
Single-Family Attached	0-1499	Unheated Basement	1990s	0.336339	0.196668	0.000000	0.466993
Single-Family Attached	1500-2499	Unheated Basement	1990s	0.260229	0.432720	0.000000	0.307052
Single-Family Attached	2500-3999	Unheated Basement	1990s	0.210394	0.730542	0.000000	0.059064
Single-Family Attached	4000+	Unheated Basement	1990s	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	0-1499	Unheated Basement	2000s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Unheated Basement	2000s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Unheated Basement	2000s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Unheated Basement	2000s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Unheated Basement	2010s	0.296845	0.275771	0.000000	0.427384
Single-Family Attached	1500-2499	Unheated Basement	2010s	0.263262	0.639872	0.000000	0.096866
Single-Family Attached	2500-3999	Unheated Basement	2010s	0.135373	0.602858	0.000000	0.261769
Single-Family Attached	4000+	Unheated Basement	2010s	0.000000	0.528356	0.471644	0.000000
Single-Family Attached	0-1499	Unheated Basement	<1940	0.059480	0.008196	0.010586	0.921738
Single-Family Attached	1500-2499	Unheated Basement	<1940	0.101403	0.000000	0.000000	0.898597
Single-Family Attached	2500-3999	Unheated Basement	<1940	0.084823	0.000000	0.000000	0.915177
Single-Family Attached	4000+	Unheated Basement	<1940	0.250000	0.250000	0.250000	0.250000
Single-Family Detached	0-1499	Crawl	1940s	0.189848	0.034297	0.000000	0.775855
Single-Family Detached	1500-2499	Crawl	1940s	0.110770	0.111944	0.000000	0.777286
Single-Family Detached	2500-3999	Crawl	1940s	0.172587	0.215130	0.012879	0.599405
Single-Family Detached	4000+	Crawl	1940s	0.195053	0.530143	0.051523	0.223281
Single-Family Detached	0-1499	Crawl	1950s	0.190536	0.136300	0.004973	0.668191
Single-Family Detached	1500-2499	Crawl	1950s	0.238253	0.187562	0.006893	0.567292
Single-Family Detached	2500-3999	Crawl	1950s	0.227037	0.261214	0.037333	0.474416
Single-Family Detached	4000+	Crawl	1950s	0.129754	0.607320	0.125466	0.137459
Single-Family Detached	0-1499	Crawl	1960s	0.209070	0.208154	0.003904	0.578872
Single-Family Detached	1500-2499	Crawl	1960s	0.200969	0.372988	0.004127	0.421916
Single-Family Detached	2500-3999	Crawl	1960s	0.161953	0.551133	0.046972	0.239942
Single-Family Detached	4000+	Crawl	1960s	0.024774	0.633439	0.075546	0.266241
Single-Family Detached	0-1499	Crawl	1970s	0.164536	0.307438	0.006608	0.521419
Single-Family Detached	1500-2499	Crawl	1970s	0.104182	0.512248	0.023859	0.359712
Single-Family Detached	2500-3999	Crawl	1970s	0.075678	0.687491	0.035486	0.201346
Single-Family Detached	4000+	Crawl	1970s	0.068886	0.560453	0.208862	0.161799
Single-Family Detached	0-1499	Crawl	1980s	0.137586	0.349374	0.020505	0.492536
Single-Family Detached	1500-2499	Crawl	1980s	0.123762	0.573286	0.026499	0.276453
Single-Family Detached	2500-3999	Crawl	1980s	0.108170	0.685353	0.085808	0.120669
Single-Family Detached	4000+	Crawl	1980s	0.033671	0.661581	0.226548	0.078200
Single-Family Detached	0-1499	Crawl	1990s	0.109088	0.330545	0.003313	0.557053
Single-Family Detached	1500-2499	Crawl	1990s	0.050163	0.635850	0.095708	0.218279
Single-Family Detached	2500-3999	Crawl	1990s	0.047959	0.658559	0.177539	0.115943
Single-Family Detached	4000+	Crawl	1990s	0.007210	0.602911	0.342193	0.047687
Single-Family Detached	0-1499	Crawl	2000s	0.058119	0.555886	0.017473	0.368522
Single-Family Detached	1500-2499	Crawl	2000s	0.052176	0.685848	0.090372	0.171604
Single-Family Detached	2500-3999	Crawl	2000s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	4000+	Crawl	2000s	0.010732	0.447490	0.498077	0.043700
Single-Family Detached	0-1499	Crawl	2010s	0.058119	0.555886	0.017473	0.368522
Single-Family Detached	1500-2499	Crawl	2010s	0.052176	0.685848	0.090372	0.171604
Single-Family Detached	2500-3999	Crawl	2010s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	4000+	Crawl	2010s	0.010732	0.447490	0.498077	0.043700
Single-Family Detached	0-1499	Crawl	<1940	0.074756	0.030389	0.003767	0.891088
Single-Family Detached	1500-2499	Crawl	<1940	0.065523	0.094126	0.006901	0.833450
Single-Family Detached	2500-3999	Crawl	<1940	0.046238	0.091001	0.008446	0.854315
Single-Family Detached	4000+	Crawl	<1940	0.212220	0.194644	0.040975	0.552162
Single-Family Detached	0-1499	Heated Basement	1940s	0.189848	0.034297	0.000000	0.775855
Single-Family Detached	1500-2499	Heated Basement	1940s	0.110770	0.111944	0.000000	0.777286
Single-Family Detached	2500-3999	Heated Basement	1940s	0.172587	0.215130	0.012879	0.599405
Single-Family Detached	4000+	Heated Basement	1940s	0.195053	0.530143	0.051523	0.223281
Single-Family Detached	0-1499	Heated Basement	1950s	0.190536	0.136300	0.004973	0.668191
Single-Family Detached	1500-2499	Heated Basement	1950s	0.238253	0.187562	0.006893	0.567292
Single-Family Detached	2500-3999	Heated Basement	1950s	0.227037	0.261214	0.037333	0.474416
Single-Family Detached	4000+	Heated Basement	1950s	0.129754	0.607320	0.125466	0.137459
Single-Family Detached	0-1499	Heated Basement	1960s	0.209070	0.208154	0.003904	0.578872
Single-Family Detached	1500-2499	Heated Basement	1960s	0.200969	0.372988	0.004127	0.421916
Single-Family Detached	2500-3999	Heated Basement	1960s	0.161953	0.551133	0.046972	0.239942
Single-Family Detached	4000+	Heated Basement	1960s	0.024774	0.633439	0.075546	0.266241
Single-Family Detached	0-1499	Heated Basement	1970s	0.164536	0.307438	0.006608	0.521419
Single-Family Detached	1500-2499	Heated Basement	1970s	0.104182	0.512248	0.023859	0.359712
Single-Family Detached	2500-3999	Heated Basement	1970s	0.075678	0.687491	0.035486	0.201346
Single-Family Detached	4000+	Heated Basement	1970s	0.068886	0.560453	0.208862	0.161799
Single-Family Detached	0-1499	Heated Basement	1980s	0.137586	0.349374	0.020505	0.492536
Single-Family Detached	1500-2499	Heated Basement	1980s	0.123762	0.573286	0.026499	0.276453
Single-Family Detached	2500-3999	Heated Basement	1980s	0.108170	0.685353	0.085808	0.120669
Single-Family Detached	4000+	Heated Basement	1980s	0.033671	0.661581	0.226548	0.078200
Single-Family Detached	0-1499	Heated Basement	1990s	0.109088	0.330545	0.003313	0.557053
Single-Family Detached	1500-2499	Heated Basement	1990s	0.050163	0.635850	0.095708	0.218279
Single-Family Detached	2500-3999	Heated Basement	1990s	0.047959	0.658559	0.177539	0.115943
Single-Family Detached	4000+	Heated Basement	1990s	0.007210	0.602911	0.342193	0.047687
Single-Family Detached	0-1499	Heated Basement	2000s	0.058119	0.555886	0.017473	0.368522
Single-Family Detached	1500-2499	Heated Basement	2000s	0.052176	0.685848	0.090372	0.171604
Single-Family Detached	2500-3999	Heated Basement	2000s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	4000+	Heated Basement	2000s	0.010732	0.447490	0.498077	0.043700
Single-Family Detached	0-1499	Heated Basement	2010s	0.058119	0.555886	0.017473	0.368522
Single-Family Detached	1500-2499	Heated Basement	2010s	0.052176	0.685848	0.090372	0.171604
Single-Family Detached	2500-3999	Heated Basement	2010s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	4000+	Heated Basement	2010s	0.010732	0.447490	0.498077	0.043700
Single-Family Detached	0-1499	Heated Basement	<1940	0.074756	0.030389	0.003767	0.891088
Single-Family Detached	1500-2499	Heated Basement	<1940	0.065523	0.094126	0.006901	0.833450
Single-Family Detached	2500-3999	Heated Basement	<1940	0.046238	0.091001	0.008446	0.854315
Single-Family Detached	4000+	Heated Basement	<1940	0.212220	0.194644	0.040975	0.552162
Single-Family Detached	0-1499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	1940s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	1950s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	1960s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	1970s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	1980s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	1990s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	2000s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	2010s	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	1500-2499	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	2500-3999	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	4000+	Pier and Beam	<1940	0.000000	0.000000	0.000000	1.000000
Single-Family Detached	0-1499	Slab	1940s	0.189848	0.034297	0.000000	0.775855
Single-Family Detached	1500-2499	Slab	1940s	0.110770	0.111944	0.000000	0.777286
Single-Family Detached	2500-3999	Slab	1940s	0.172587	0.215130	0.012879	0.599405
Single-Family Detached	4000+	Slab	1940s	0.195053	0.530143	0.051523	0.223281
Single-Family Detached	0-1499	Slab	1950s	0.190536	0.136300	0.004973	0.668191
Single-Family Detached	1500-2499	Slab	1950s	0.238253	0.187562	0.006893	0.567292
Single-Family Detached	2500-3999	Slab	1950s	0.227037	0.261214	0.037333	0.474416
Single-Family Detached	4000+	Slab	1950s	0.129754	0.607320	0.125466	0.137459
Single-Family Detached	0-1499	Slab	1960s	0.209070	0.208154	0.003904	0.578872
Single-Family Detached	1500-2499	Slab	1960s	0.200969	0.372988	0.004127	0.421916
Single-Family Detached	2500-3999	Slab	1960s	0.161953	0.551133	0.046972	0.239942
Single-Family Detached	4000+	Slab	1960s	0.024774	0.633439	0.075546	0.266241
Single-Family Detached	0-1499	Slab	1970s	0.164536	0.307438	0.006608	0.521419
Single-Family Detached	1500-2499	Slab	1970s	0.104182	0.512248	0.023859	0.359712
Single-Family Detached	2500-3999	Slab	1970s	0.075678	0.687491	0.035486	0.201346
Single-Family Detached	4000+	Slab	1970s	0.068886	0.560453	0.208862	0.161799
Single-Family Detached	0-1499	Slab	1980s	0.137586	0.349374	0.020505	0.492536
Single-Family Detached	1500-2499	Slab	1980s	0.123762	0.573286	0.026499	0.276453
Single-Family Detached	2500-3999	Slab	1980s	0.108170	0.685353	0.085808	0.120669
Single-Family Detached	4000+	Slab	1980s	0.033671	0.661581	0.226548	0.078200
Single-Family Detached	0-1499	Slab	1990s	0.109088	0.330545	0.003313	0.557053
Single-Family Detached	1500-2499	Slab	1990s	0.050163	0.635850	0.095708	0.218279
Single-Family Detached	2500-3999	Slab	1990s	0.047959	0.658559	0.177539	0.115943
Single-Family Detached	4000+	Slab	1990s	0.007210	0.602911	0.342193	0.047687
Single-Family Detached	0-1499	Slab	2000s	0.058119	0.555886	0.017473	0.368522
Single-Family Detached	1500-2499	Slab	2000s	0.052176	0.685848	0.090372	0.171604
Single-Family Detached	2500-3999	Slab	2000s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	4000+	Slab	2000s	0.010732	0.447490	0.498077	0.043700
Single-Family Detached	0-1499	Slab	2010s	0.058119	0.555886	0.017473	0.368522
Single-Family Detached	1500-2499	Slab	2010s	0.052176	0.685848	0.090372	0.171604
Single-Family Detached	2500-3999	Slab	2010s	0.039918	0.649167	0.234644	0.076271
Single-Family Detached	4000+	Slab	2010s	0.010732	0.447490	0.498077	0.043700
Single-Family Detached	0-1499	Slab	<1940	0.074756	0.030389	0.003767	0.891088
Single-Family Detached	1500-2499	Slab	<1940	0.065523	0.094126	0.006901	0.833450
Single-Family Detached	2500-3999	Slab	<1940	0.046238	0.091001	0.008446	0.854315
Single-Family Detached	4000+	Slab	<1940	0.212220	0.194644	0.040975	0.552162
Single-Family Detached	0-1499	Unheated Basement	1940s	0.189848	0.034297	0.000000	0.775855
Single-Family Detached	1500-2499	Unheated Basement	1940s	0.110770	0.111944	0.000000	0.777286
Single-Family Detached	2500-3999	Unheated Basement	1940s	0.172587	0.215130	0.012879	0.599405
Single-Family Detached	4000+	Unheated Basement	1940s	0.195053	0.530143	0.051523	0.223281
Single-Family Detached	0-1499	Unheated Basement	1950s	0.190536	0.136300	0.004973	0.668191
Single-Family Detached	1500-2499	Unheated Basement	1950s	0.238253	0.187562	0.006893	0.567292
Single-Family Detached	2500-3999	Unheated Basement	1950s	0.227037	0.261214	0.037333	0.474416
Single-Family Detached	4000+	Unheated Basement	1950s	0.129754	0.607320	0.125466	0.137459
Single-Family Detached	0-1499	Unheated Basement	1960s	0.209070	0.208154	0.003904	0.578872
Single-Family Detached	1500-2499	Unheated Basement	1960s	0.200969	0.372988	0.004127	0.421916
Single-Family Detached	2500-3999	Unheated Basement	1960s	0.161953	0.551133	0.046972	0.239942
Single-Family Detached	4000+	Unheated Basement	1960s	0.024774	0.633439	0.075546	0.266241
Single-Family Detached	0-1499	Unheated Basement	1970s	0.164536	0.307438	0.006608	0.521419
Single-Family Detached	1500-2499	Unheated Basement	1970s	0.104182	0.512248	0.023859	0.359712
Single-Family Detached	2500-3999	Unheated Basement	1970s	0.075678	0.687491	0.035486	0.201346
Single-Family Detached	4000+	Unheated Basement	1970s	0.068886	0.560453	0.208862	0.161799
Single-Family Detached	0-1499	Unheated Basement	1980s	0.137586	0.349374	0.020505	0.492536
Single-Family Detached	1500-2499	Unheated Basement	1980s	0.123762	0.573286	0.026499	0.276453
Single-Family Detached	2500-3999	Unheated Basement	1980s	0.108170	0.685353	0.085808	0.120669
Single-Family Detached	4000+	Unheated Basement	1980s	0.033671	0.661581	0.226548	0.078200
Single-Family Detached	0-1499	Unheated Basement	1990s	0.109088	0.330545	0.003313	0.557053
Single-Family Detached	1500-2499	Unheated Basement	1990s	0.050163	0.635850	0.095708	0.218279
Single-Family Detached	2500-3999	Unheated Basement	1990s	0.047959	0.658559	0.177539	0.115943
